fips,% active duty,% unemployed,Yearly Income
01003,0.004933051444679351,0.016100178890876567,40650.41612200436
01015,,0.04365904365904366,43162.79752066116
01073,0.002530933633295838,0.04292168674698795,41756.16029980658
01097,0.004488778054862843,0.04739336492890995,34295.9260326609
01117,,0.01507537688442211,60443.85532994924
04003,0.013377926421404682,0.03559870550161812,34944.67833876221
04013,0.0015631332136860996,0.02549246813441483,44500.77614700104
04015,,0.06172839506172839,40591.403381642514
04019,0.0019680734747430572,0.06132989025177534,38879.54832499037
04021,,0.036585365853658534,43870.82974137931
04025,,0.052478134110787174,42688.93939393939
05119,0.004047322540473225,0.027264731750219876,39439.294533762055
06001,0.00013823610727121925,0.04048140043763676,45836.88577222035
06007,0.0008347245409015025,0.0625,40852.65285996055
06017,,0.01327433628318584,48866.06989247312
06019,,0.06504065040650407,34629.62620932278
06025,,0.016736401673640166,32280.41627543036
06029,0.006308283049917719,0.0546875,42462.10871602624
06037,0.0008147137299631342,0.04611677073063863,40971.44910095146
06039,,0.03571428571428571,37804.305096418735
06047,0.004566210045662099,0.1044776119402985,40597.88062283737
06053,,0.07117008443908324,44640.04914337241
06055,,0.03314917127071823,48223.62391930836
06059,0.0006275494195167869,0.03550198150594452,43467.88080101716
06061,0.0011173184357541898,0.049575070821529746,54814.76647144949
06065,0.004870313738815268,0.0447990181037128,42970.22777880869
06067,0.0034612490594431904,0.06993569131832797,40478.46706864564
06071,0.0020089285714285712,0.06583463338533542,42121.888521365996
06073,0.010824474980554836,0.03615758229897464,46671.31241312205
06075,,0.02749360613810742,45497.34685430463
06077,0.0013166556945358788,0.0830188679245283,45684.08286074354
06079,0.0024291497975708503,0.07192575406032482,48518.463993453355
06081,,0.022613065326633167,56183.21264367816
06083,,0.044444444444444446,37605.86138175376
06087,,0.08061002178649238,41942.50552486188
06095,0.005800981704596162,0.07206068268015171,47504.55294117647
06097,,0.02464065708418891,53039.41224489796
06099,0.0003837298541826554,0.06532180595581172,47954.64460431655
06107,0.0021231422505307855,0.06789250353606789,37048.821096654276
06111,0.002216202905688254,0.027388535031847135,52223.229515418505
06113,,0.058823529411764705,36466.944927536235
08013,0.0008833922261484099,0.02808219178082192,44397.91301504251
08031,0.00019496977968414892,0.0511166253101737,39495.65022240194
08035,0.0003566333808844508,0.026634382566585957,60107.14791403287
08059,0.0001921598770176787,0.027882797731568997,50374.690976784936
08069,,0.03706896551724138,46266.740562800274
08101,0.002376425855513308,0.04298356510745892,38761.36342229199
08123,0.001957713390759593,0.029520295202952032,48068.870109044256
10001,0.01202775636083269,0.027983539094650206,44493.162129703764
10003,0.0020872953290968967,0.031185031185031187,48323.5431270954
10005,0.00201315259696685,0.03714524207011686,43274.90517616355
11001,0.001045444150413277,0.04950584821833348,38178.97877984085
12001,,0.03418803418803419,42669.70721649485
12005,0.0037230081906180195,0.034482758620689655,47179.67203389831
12009,,0.03323836657169991,46909.97168709866
12011,0.0011260108506500153,0.041678091582122295,43879.922059578836
12015,,0.048582995951417005,43198.35564304462
