fips,% active duty,% unemployed,Yearly Income
01015,0.003742981908920774,0.04136690647482014,35332.97515212982
01073,0.000243605359317905,0.03422526446795271,42270.19665347247
01089,,0.033093525179856115,44792.294444444444
01125,,0.03866432337434095,38034.11369622476
02020,0.015620245461000102,0.042850378787878785,52866.21263812155
04013,0.0013836411047842053,0.03247348435249443,44539.28423416896
04019,0.006269592476489028,0.025884838880084523,35757.00411401704
04021,,0.11290322580645161,35289.81398416887
04025,,0.040123456790123455,31530.31846153846
04027,0.03706896551724138,0.14444444444444443,25160.544981060608
06001,0.00018178512997636792,0.030289123451124368,53337.83712948518
06007,0.0022727272727272726,0.06797583081570997,30905.20253164557
06013,,0.028452463566967384,60586.568760611204
06017,,0.06896551724137931,40581.19794344473
06029,0.003229713362939039,0.08190091001011122,36312.79127416956
06037,0.000143195812318022,0.0487299548336303,40862.34444470041
06041,,0.03278688524590164,60495.93854033291
06047,0.0011869436201780415,0.07614942528735633,34490.30682643428
06053,0.03723008190618019,0.05950095969289828,38826.19132893497
06059,0.0008638562543192813,0.029572836801752465,49676.22341405633
06061,,0.027855153203342618,55283.836174242424
06067,0.00019661816751867872,0.0380952380952381,50045.17340212095
06073,0.009746065808297568,0.040482954545454544,46594.069423829445
06075,,0.04965859714463067,49557.49391568883
06077,,0.061957868649318466,36565.02863436123
06079,0.002176278563656148,0.030390738060781478,49217.52865064695
06081,,0.017870439314966492,59266.25908858167
06083,,0.0629800307219662,35761.17773109244
06085,0.0001374570446735395,0.020711974110032363,56829.20827757599
06097,0.000998502246630055,0.03987730061349693,46163.98156277437
06099,,0.05772005772005772,43299.51972872996
06107,,0.10517799352750809,27482.940872135994
06111,0.0015748031496062992,0.05157593123209169,52794.7182112069
06113,,0.03187250996015936,48829.19204545455
08005,0.003063960168517809,0.022482014388489208,49273.04132231405
08013,0.002122015915119363,0.037825059101654845,52529.29905277402
08031,0.00026809651474530834,0.04732080723729993,38624.556467370065
08041,0.0351668169522092,0.0368231046931408,45108.808514559525
08059,0.0011081560283687944,0.014721919302071973,56636.452309737455
08069,,0.02464332036316472,52336.15048154093
08101,,0.02247191011235955,40408.76243093923
08123,0.001145475372279496,0.0182328190743338,43118.79899074853
10001,0.009414225941422594,0.034129692832764506,40028.63947250782
10003,0.0015575168730994585,0.034966342557965595,50979.941407192855
10005,,0.043052837573385516,44064.15548662272
11001,0.000946262264056975,0.051928581163963476,42868.68631509231
12001,,0.03365384615384615,37499.614791987675
12005,0.00944386149003148,0.04558404558404559,34637.394502228824
12009,0.0012746972594008922,0.02537593984962406,45059.55044510386
12011,0.0008823529411764706,0.02618741976893453,47945.186625582945
12015,,0.03117505995203837,47048.36913357401
12019,,,34454.9
12021,0.0015731515469323545,0.034074074074074076,45822.030059271805
12053,,0.008695652173913044,39514.461028192374
12057,0.0018954351603222242,0.043914680050188205,40793.17813071298
12069,,0.01348314606741573,40202.06701030928
12071,,0.017357762777242044,36545.30724417426
12081,0.001784651992861392,0.025500910746812388,41333.20717781403
12083,,0.04597701149425287,35824.25411635565
12091,0.009876543209876543,0.048414023372287146,39900.63831867058
12095,0.0001719986240110079,0.030434782608695653,41387.88690639583
12097,,0.03355704697986577,44634.54131054131
12099,,0.024839400428265525,48193.40176678445
12101,,0.047008547008547,41549.35635593221
12103,0.0013018714401952806,0.030632411067193676,40264.938714285716
12105,0.0017841213202497768,0.03732057416267943,38798.81941148552
12115,,0.023206751054852322,48699.25360230548
12117,,0.02249134948096886,49092.606601731604
13063,0.004576659038901602,0.06074766355140187,42934.87460063898
13067,,0.016648168701442843,50553.26895854398
13089,0.0020477815699658703,0.030211480362537766,44781.72509765625
13121,0.0006493506493506494,0.044463087248322146,42762.018216421966
13135,,0.027097902097902096,51326.15415704388
15003,0.012138915936384293,0.03793943612948138,47536.17972230857
17099,,0.05466237942122187,39641.19795918367
17115,,0.009408602150537635,47216.01248164464
18057,0.004819277108433735,0.018823529411764704,62707.546833773085
18089,,0.034055727554179564,39504.42780487805
18091,,0.027906976744186046,39833.693925233645
18127,,0.047619047619047616,52265.33180147059
18141,,0.034229828850855744,47110.16565349544
19013,0.004761904761904762,0.02127659574468085,41728.19078947369
19113,,0.027397260273972605,47277.815996503494
19163,,0.04488330341113106,47191.28273244782
20177,0.0007818608287724785,0.027272727272727275,45718.763529411764
21117,0.00202020202020202,0.02168021680216802,38371.611683848794
22019,,0.05811623246492986,37552.01710816777
22033,0.0007855459544383347,0.06629213483146068,38155.49057217165
22051,0.00033467202141900936,0.03073967339097022,41286.32074927954
22073,,0.05872193436960276,28492.586046511628
23011,0.0021447721179624667,0.0425531914893617,43544.79563668744
24005,0.0013188262446422684,0.03153988868274583,42468.573839662444
24013,,0.00909090909090909,51271.72438162544
24021,0.0039946737683089215,0.032467532467532464,56798.75159914712
24025,,0.010526315789473684,51722.28731343283
24027,0.004583651642475172,0.01509433962264151,67237.34486873509
24031,0.0005246589716684155,0.026973684210526316,59766.54703161141
24033,0.0022920759659463,0.040832049306625574,52626.23763291725
24043,,0.016359918200409,38278.79619181946
26021,,0.06862745098039216,30454.849840255592
26049,,0.0502283105022831,46935.67275042445
26075,,0.03387096774193549,42397.44846796658
26099,0.00033311125916055963,0.02752654345261502,54850.148369132854
26115,,0.020134228187919462,48832.96568627451
26161,0.0012310217480508822,0.0367504835589942,59983.908513341805
27003,,0.037267080745341616,54458.88299319728
27037,0.0012285012285012285,0.02158894645941278,56130.20108427797
27053,0.0006539153179663233,0.02547528517110266,52814.311916182785
27123,,0.03153611393692777,45055.682058047496
27137,0.001519756838905775,0.055658627087198514,44201.603794642855
27163,,0.029177718832891247,62724.01953748006
29047,,0.017241379310344827,46604.10363636364
29095,0.0031615554852987672,0.04598540145985401,50579.52862939585
29099,,0.05782312925170068,45267.434285714284
29189,0.0008639308855291577,0.03487179487179487,51455.83993055556
31109,0.0035469378103570584,0.03468516542155817,43920.23403508772
32003,0.0007488232777064613,0.04111037673496365,44021.817922759656
32031,0.0011032656663724624,0.029443254817987152,49338.77175925926
34003,,0.028281975517095822,60122.84960350014
34005,0.0003498950314905528,0.017543859649122806,56677.26278409091
34007,0.0008103727714748785,0.031818181818181815,46777.93169690502
34011,0.006730769230769231,0.05502392344497607,42974.35504587156
34013,0.0007486430844095078,0.05888223552894212,47722.98721590909
34017,0.0011676786548341896,0.0645367412140575,42369.875538329026
34019,,0.023622047244094488,51061.23043478261
34021,0.0011432926829268292,0.031840796019900496,45565.777874061234
34023,,0.03188565145684442,56017.62674825175
34025,0.002005347593582888,0.026900584795321637,59952.31961706416
34027,0.001503194287861706,0.014938488576449912,60674.22530329289
34029,0.001049317943336831,0.031175059952038373,52878.79168490153
34031,,0.032231404958677684,45556.683488612834
34035,,0.022075055187637974,63076.287450980395
34039,,0.03522867737948084,56052.82315053367
35013,0.0006752194463200541,0.05277280858676207,30883.771475544596
36005,0.0006366993505666624,0.07062249726974881,32817.57531538317
36013,,0.039525691699604744,35366.91959334566
36027,,0.020802377414561663,55437.74016468436
36047,,0.056912442396313365,34996.417154865005
36055,0.00021267545725223307,0.053167420814479636,46941.48900682335
36059,,0.026048026048026047,61709.8462628866
36061,0.00017002465357476835,0.041916167664670656,40601.76085295017
36071,0.024883359253499222,0.02493765586034913,59232.679252199414
36075,,0.03768115942028986,34076.421248142644
36081,,0.043212036389083275,39694.89332728098
36085,,0.03346720214190094,57315.387013939835
36089,,0.0553935860058309,36698.16627996907
36103,,0.023454157782515993,59561.63404067197
36111,,0.0488997555012225,44942.02859412232
36119,,0.02548930359581247,57324.08753985122
37051,0.10829335161069226,0.03633217993079585,36929.543976348854
37067,,0.03498542274052478,44097.89935587762
37119,,0.032131147540983604,46043.94610646722
37129,,0.026385224274406333,47231.152022315204
37147,,0.0638930163447251,35007.558689717924
37155,,0.04696132596685083,27537.615339578453
37183,0.001314060446780552,0.012195121951219513,60944.734492160875
38017,0.0031592249368155014,0.028923660502607872,39934.14043463945
39025,0.0008244023083264633,0.021739130434782608,51539.06430868167
39029,,0.05142857142857142,37626.59308943089
39035,,0.03204794163626889,45037.68130241737
39061,0.00036443148688046647,0.04460093896713615,48358.45373376623
39085,0.0006134969325153375,0.03125,48517.492026266416
39093,0.0020151133501259445,0.010443864229765013,46808.21326164874
39103,0.0006093845216331506,0.02094972067039106,61862.69580022701
40143,0.0008415737428992215,0.02164009111617312,36873.72530653951
41029,,0.06312292358803986,36078.59437963945
41039,0.0023430178069353325,0.047225501770956316,42805.8331809872
42003,0.0004044489383215369,0.03457216940363008,44997.09052359882
42007,,0.06060606060606061,33899.51557632399
42011,,0.017653167185877467,44425.619452054794
42017,0.00022925263640531865,0.027761711972238288,56377.66753536858
42019,,0.030241935483870965,49053.72089552239
42029,,0.02356902356902357,56817.26439182916
42045,,0.030367607884922744,53536.56585466557
42049,,0.04365620736698499,43926.56119900083
42051,,0.029850746268656712,40106.54838709677
42071,0.0012217470983506415,0.018796992481203006,48929.48276904474
42091,0.0006351222610352493,0.026622296173044926,56623.814331809626
42101,0.0013389868332961392,0.06710254645560909,35654.83275729647
42125,,0.011976047904191617,47955.22516835017
42129,,0.050734312416555405,34569.33829639889
42133,0.00031298904538341156,0.024143302180685357,49583.1541521631
45051,,0.01910828025477707,34814.61234705228
45063,0.003142183817753339,0.01730769230769231,45184.32470334412
45079,0.011675423234092236,0.013816925734024177,45659.50741710297
45091,,0.07045454545454545,44929.552303860524
46099,0.0028761061946902654,0.02279981760145919,46682.06181870338
47125,0.0686164229471316,0.04485488126649077,37491.09294436906
48039,0.0026362038664323375,0.058823529411764705,42919.549559471365
48061,,0.0912621359223301,31104.782335907337
48141,0.0013306719893546241,0.059338521400778214,27448.088720173535
48157,,0.044967880085653104,55009.32766190999
48167,0.0022189349112426036,0.0542907180385289,51042.59867075665
48215,0.0014612761811982464,0.03538461538461538,29855.778565799843
48303,,0.020134228187919462,34419.21185064935
48329,,0.03776978417266187,34144.11258865248
48439,0.0005676174258549738,0.03248862897985705,47463.786068111454
48479,,0.06407322654462243,35435.30174291939
49049,0.0033163265306122448,0.027341477603257707,48496.49917817226
