fips,% active duty,% unemployed,Yearly Income
01015,,0.06074766355140187,29106.464817320702
01073,0.0010124019235636548,0.041154791154791155,39133.224515893315
01089,0.0005443658138268917,0.04073033707865169,45235.30572687225
01125,,0.05664488017429194,36220.67824773414
02020,0.01950207468879668,0.043021032504780114,51960.05001504212
04013,0.0014207535255735635,0.03140736814206202,44383.55944814178
04019,0.004301916308173641,0.0418732782369146,34212.97852760736
04021,,0.03867403314917127,41925.1387283237
04025,,0.044977511244377814,31945.002068252328
04027,0.059117402164862616,0.125,28730.671439936355
06001,,0.0319693094629156,51942.09868043603
06007,,0.0698051948051948,30849.363304093567
06013,0.0005473453749315818,0.03194650817236255,57214.05261937877
06017,,0.042735042735042736,35841.078624078626
06029,0.0008385744234800838,0.08636836628511967,35126.30290354331
06037,0.0006713662302786171,0.05152607747777964,39669.05928053273
06041,,0.026168224299065422,60085.147895335605
06047,,0.11764705882352941,31455.986559139787
06053,0.030349013657056143,0.06039076376554175,38644.168631006345
06059,0.0004362621062734491,0.03677758318739054,48441.78314549829
06061,,0.02803738317757009,49000.582179930796
06067,0.0001918281220026856,0.03435710567412806,43364.538714991766
06073,0.012248158338510695,0.04127276919529629,43079.606756024914
06075,0.000964785335262904,0.03779628443305574,46322.297906976746
06077,,0.07671957671957672,35498.15292459478
06079,0.0024009603841536613,0.029455081001472757,48105.99253731343
06081,,0.02635542168674699,54881.54090267983
06083,,0.060650887573964495,32638.492753623188
06085,0.0005152647172484864,0.03603053435114504,52526.487818281734
06097,,0.03945578231292517,46436.271452145214
06099,,0.05621301775147929,40888.234513274336
06107,,0.12454873646209386,27992.022445820432
06111,0.0007578628268283441,0.03483992467043315,50680.413600891865
06113,,0.019230769230769232,48036.3125
08005,0.002711076684740511,0.0056657223796034,47232.51435956347
08013,0.0013673655423883319,0.02178217821782178,55841.13942931258
08031,0.0005190760446405398,0.03691045796308954,39179.36378466558
08041,0.03197925669835782,0.03353867214236824,46150.06952380952
08059,0.00042354934349851756,0.012709710218607015,56827.00446856049
08069,,0.033200531208499334,48588.650533223954
08101,,0.07045454545454545,38769.690118152525
08123,0.005303476723629935,0.015827338129496403,42504.17614678899
10001,0.00994733762434172,0.03414996288047513,37550.40042372881
10003,0.001629750351877917,0.03071470761961016,49044.96198901769
10005,,0.03234880450070324,41981.61036849711
11001,0.0007287112221528211,0.05970790378006873,41359.16290544019
12001,,0.04449152542372881,38172.27669902913
12005,0.020017406440382943,0.034666666666666665,33494.882225433525
12009,0.0024096385542168677,0.033930254476908575,43063.46668264621
12011,,0.03121129551647263,46723.26361759568
12015,0.0006574621959237344,0.035555555555555556,40743.03725490196
12019,,0.027522935779816515,34421.01859504132
12021,,0.037953795379537955,41612.36675461741
12053,,0.042328042328042326,30493.63937007874
12057,0.0023003614853762734,0.03987594151528578,40697.95749938226
12069,,0.029017857142857144,41883.06165311653
12071,,0.025985663082437275,35680.50749625188
12081,0.0006435006435006435,0.022304832713754646,41821.31548856549
12083,,0.035416666666666666,35840.855513307986
12091,0.012491781722550954,0.059149722735674676,40663.18795811518
12095,0.0005299417064122947,0.032215357458075904,45085.51426907397
12097,0.000945179584120983,0.04700854700854701,40004.96387283237
