mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
0.0,2.6,67433.0,49239.0,252.0,10.4,1.8,112600.0,"Daniels County, Montana",30,019,Daniels County, Montana
0.0,3.9,58481.0,44602.0,414.0,9.1,9.8,122000.0,"Judith Basin County, Montana",30,045,Judith Basin County, Montana
0.0,3.9,51502.0,39399.0,1280.0,10.8,9.5,130100.0,"Deer Lodge County, Montana",30,023,Deer Lodge County, Montana
0.0,0.8,64268.0,40750.0,292.0,15.2,7.8,112400.0,"McCone County, Montana",30,055,McCone County, Montana
0.0,10.6,62664.0,51159.0,810.0,9.4,14.4,127900.0,"Rosebud County, Montana",30,087,Rosebud County, Montana
0.0,2.0,65390.0,52738.0,343.0,0.0,8.6,156500.0,"Dawson County, Montana",30,021,Dawson County, Montana
0.0,4.5,67384.0,50115.0,272.0,2.5,8.4,184600.0,"Broadwater County, Montana",30,007,Broadwater County, Montana
0.0,6.3,50080.0,36071.0,507.0,9.5,14.6,121800.0,"Phillips County, Montana",30,071,Phillips County, Montana
0.0,0.7,55628.0,48875.0,110.0,0.0,17.2,72500.0,"Blaine County, Nebraska",31,009,Blaine County, Nebraska
0.0,4.3,61419.0,50962.0,167.0,0.5,7.5,69400.0,"Deuel County, Nebraska",31,049,Deuel County, Nebraska
1.0,0.9,61133.0,48281.0,50.0,7.4,5.0,114300.0,"Logan County, Nebraska",31,113,Logan County, Nebraska
1.0,1.7,63984.0,45741.0,382.0,4.7,8.4,64700.0,"Thayer County, Nebraska",31,169,Thayer County, Nebraska
4.0,5.5,67906.0,50635.0,948.0,3.8,7.8,104300.0,"Adams County, Nebraska",31,001,Adams County, Nebraska
47.0,7.4,55596.0,42181.0,1379.0,0.6,13.2,91100.0,"Henry County, Missouri",29,083,Henry County, Missouri
0.0,1.2,65395.0,50306.0,410.0,11.1,6.8,97700.0,"Boone County, Nebraska",31,011,Boone County, Nebraska
3.0,1.7,62899.0,48456.0,226.0,6.0,6.0,70800.0,"Rock County, Nebraska",31,149,Rock County, Nebraska
3.0,3.1,58707.0,46366.0,560.0,7.1,10.5,86600.0,"Sherman County, Nebraska",31,163,Sherman County, Nebraska
0.0,4.0,63776.0,50030.0,434.0,17.8,6.4,109200.0,"Howard County, Nebraska",31,093,Howard County, Nebraska
0.0,5.1,66837.0,54375.0,462.0,2.1,3.2,108500.0,"Gosper County, Nebraska",31,073,Gosper County, Nebraska
3250.0,4.4,83445.0,70543.0,2903.0,5.2,4.8,163800.0,"Sarpy County, Nebraska",31,153,Sarpy County, Nebraska
0.0,1.1,52037.0,40224.0,435.0,10.8,7.5,51700.0,"Boyd County, Nebraska",31,015,Boyd County, Nebraska
0.0,3.4,63371.0,52316.0,450.0,4.5,7.7,75700.0,"Fillmore County, Nebraska",31,059,Fillmore County, Nebraska
0.0,2.9,49139.0,37317.0,128.0,14.4,8.3,70000.0,"Hooker County, Nebraska",31,091,Hooker County, Nebraska
16.0,3.5,74105.0,59662.0,618.0,6.2,5.4,147800.0,"Seward County, Nebraska",31,159,Seward County, Nebraska
0.0,4.7,51164.0,40256.0,357.0,4.5,8.2,77600.0,"Webster County, Nebraska",31,181,Webster County, Nebraska
0.0,4.2,69515.0,51027.0,466.0,0.8,6.5,100200.0,"Butler County, Nebraska",31,023,Butler County, Nebraska
0.0,4.0,53697.0,39375.0,73.0,5.1,0.9,100000.0,"Arthur County, Nebraska",31,005,Arthur County, Nebraska
4.0,4.3,60731.0,50010.0,1179.0,10.6,6.3,108300.0,"Gage County, Nebraska",31,067,Gage County, Nebraska
0.0,3.8,63029.0,51934.0,155.0,1.0,3.2,109900.0,"Kearney County, Nebraska",31,099,Kearney County, Nebraska
18.0,3.1,63604.0,50218.0,1063.0,6.1,9.8,118300.0,"Madison County, Nebraska",31,119,Madison County, Nebraska
2.0,1.7,64925.0,50404.0,469.0,8.3,3.8,110000.0,"Phelps County, Nebraska",31,137,Phelps County, Nebraska
2.0,3.0,68224.0,54159.0,311.0,3.7,4.6,116100.0,"Wayne County, Nebraska",31,179,Wayne County, Nebraska
4.0,3.3,60625.0,45411.0,1085.0,5.6,9.0,81200.0,"Knox County, Nebraska",31,107,Knox County, Nebraska
0.0,5.2,64468.0,51012.0,399.0,5.4,4.2,85600.0,"Merrick County, Nebraska",31,121,Merrick County, Nebraska
3.0,4.6,61481.0,41161.0,332.0,1.3,9.8,63800.0,"Pawnee County, Nebraska",31,133,Pawnee County, Nebraska
9999.0,9.4,59988.0,45390.0,24518.0,14.5,10.7,120200.0,"Escambia County, Florida",12,033,Escambia County, Florida
87.0,13.7,51427.0,40945.0,14178.0,7.4,12.0,109300.0,"Hernando County, Florida",12,053,Hernando County, Florida
5249.0,9.0,71190.0,50579.0,62946.0,7.7,12.7,159200.0,"Hillsborough County, Florida",12,057,Hillsborough County, Florida
8281.0,6.9,71445.0,55880.0,19354.0,10.1,10.4,186300.0,"Okaloosa County, Florida",12,091,Okaloosa County, Florida
0.0,9.0,46748.0,36181.0,3301.0,16.8,10.5,83700.0,"Taylor County, Florida",12,123,Taylor County, Florida
19.0,9.3,58688.0,50340.0,2150.0,7.0,12.0,122200.0,"Wakulla County, Florida",12,129,Wakulla County, Florida
192.0,8.2,56568.0,43804.0,1922.0,4.2,10.8,167400.0,"Lumpkin County, Georgia",13,187,Lumpkin County, Georgia
2.0,9.5,49286.0,36656.0,1140.0,7.4,21.9,102300.0,"McDuffie County, Georgia",13,189,McDuffie County, Georgia
0.0,6.5,44794.0,33983.0,390.0,5.4,23.2,92500.0,"Miller County, Georgia",13,201,Miller County, Georgia
29.0,6.9,67053.0,51820.0,1081.0,4.6,12.6,182900.0,"Morgan County, Georgia",13,211,Morgan County, Georgia
0.0,12.1,50089.0,41525.0,778.0,4.3,16.7,88200.0,"Heard County, Georgia",13,149,Heard County, Georgia
4.0,5.0,94225.0,72182.0,967.0,7.4,5.0,235700.0,"Oconee County, Georgia",13,219,Oconee County, Georgia
259.0,18.0,47802.0,32084.0,5251.0,11.1,25.5,101400.0,"Dougherty County, Georgia",13,095,Dougherty County, Georgia
0.0,12.0,48234.0,37049.0,6972.0,18.9,17.5,164600.0,"Fannin County, Georgia",13,111,Fannin County, Georgia
451.0,10.3,72001.0,60424.0,7000.0,8.5,10.4,140300.0,"Henry County, Georgia",13,151,Henry County, Georgia
2212.0,9.7,64807.0,53270.0,6218.0,8.7,14.2,132400.0,"Houston County, Georgia",13,153,Houston County, Georgia
33.0,6.6,49379.0,32356.0,3683.0,7.4,22.2,84100.0,"Laurens County, Georgia",13,175,Laurens County, Georgia
805.0,15.6,53523.0,48863.0,1138.0,19.8,15.9,103300.0,"Long County, Georgia",13,183,Long County, Georgia
0.0,12.4,52071.0,40246.0,4209.0,11.2,17.9,111500.0,"Spalding County, Georgia",13,255,Spalding County, Georgia
5.0,10.6,53613.0,40315.0,3343.0,14.4,12.6,101100.0,"Stephens County, Georgia",13,257,Stephens County, Georgia
0.0,4.4,36145.0,26449.0,1939.0,13.2,22.7,56400.0,"Telfair County, Georgia",13,271,Telfair County, Georgia
9.0,11.1,48286.0,35774.0,1965.0,6.4,18.9,85600.0,"Upson County, Georgia",13,293,Upson County, Georgia
0.0,12.2,50280.0,37932.0,1810.0,7.9,20.7,80400.0,"Washington County, Georgia",13,303,Washington County, Georgia
105.0,11.3,55737.0,41588.0,1282.0,9.9,17.6,124600.0,"Peach County, Georgia",13,225,Peach County, Georgia
2.0,8.9,56454.0,40247.0,1074.0,0.5,18.9,98000.0,"Pierce County, Georgia",13,229,Pierce County, Georgia
12.0,10.4,66482.0,51338.0,804.0,8.1,10.0,155200.0,"Pike County, Georgia",13,231,Pike County, Georgia
26.0,9.8,47439.0,34466.0,1385.0,9.1,19.8,80500.0,"Screven County, Georgia",13,251,Screven County, Georgia
21.0,7.9,47757.0,33980.0,2008.0,14.0,23.1,80600.0,"Tattnall County, Georgia",13,267,Tattnall County, Georgia
