fips,% active duty,% unemployed,Yearly Income
01015,,0.025714285714285714,28324.06026490066
01073,,0.03273427471116817,39682.26275115919
01089,0.0006024096385542169,0.03316749585406302,43979.957303370786
01125,0.0008361204013377926,0.03294117647058824,30927.361380798273
02020,0.023416265941877484,0.0533748204882719,51364.91639226915
04013,0.0015893739002100244,0.03273938867159206,42296.46690889201
04019,0.0028560548362528563,0.03984921917070544,34442.94199134199
04021,,0.030612244897959186,38754.9847826087
04025,0.000576036866359447,0.016697588126159554,31791.898628795298
04027,0.050621669626998225,0.14,28137.81855955679
06001,0.0010360904852357105,0.039335664335664336,51368.45621041035
06007,,0.08386075949367089,29213.8461823573
06013,0.0014265335235378032,0.038834951456310676,57164.1726844584
06017,,0.04405286343612335,37082.95343137255
06029,,0.06956521739130435,35010.76001885903
06037,0.0005420227011860733,0.055968769262379287,37576.440650424476
06041,,0.012048192771084338,58925.25839267548
06047,,0.07648183556405354,31882.748031496063
06053,0.038913362701908955,0.05605786618444847,34774.23727087576
06059,0.0002655807365439094,0.03188028627195836,47025.13039780162
06061,,0.013440860215053764,54302.56821589205
06067,0.0017772511848341231,0.060897435897435896,40186.735958075784
06073,0.009453497794183849,0.049079754601226995,39503.7472557629
06075,,0.03551401869158879,40236.12604821803
06077,,0.08345323741007193,35486.55353159851
06079,,0.01098901098901099,47644.096613545815
06081,,0.0352,51534.72404518558
06083,0.0021130480718436345,0.07552083333333333,34925.459553158704
06085,0.0010520778537611783,0.032619439868204286,53444.58152072876
06097,0.00048355899419729207,0.029494382022471906,42763.61609388097
06099,,0.07088989441930618,36011.956273764255
06107,,0.13050570962479607,26307.48214285714
06111,0.0018109380659181455,0.043843283582089554,48328.94954374665
06113,,0.045454545454545456,50641.47027027027
08005,0.001380738695201933,0.0356839422259983,49014.159556786704
08013,0.0019831432821021317,0.01829924650161464,48869.933604336045
08031,,0.046590141796083735,36623.08539284397
08041,0.03424223208623969,0.04359861591695502,43492.8069286872
08059,0.0008676789587852495,0.0275049115913556,55519.7543971858
08069,0.002220988339811216,0.0371900826446281,48966.308043117744
08101,,0.08471074380165289,34738.491561181436
08123,0.002962962962962963,0.029684601113172546,38011.40044994376
10001,0.01022864019253911,0.037063953488372096,40416.41845406718
10003,0.0009109542245502163,0.03124393557151174,47927.91375208185
10005,,0.039638386648122394,39428.88652751423
11001,0.0008847254748894093,0.0752994011976048,37573.151704397605
12001,,0.03549060542797495,33442.942379182154
12005,0.00788091068301226,0.02368421052631579,31121.83064516129
12009,0.0025324469768914213,0.043043043043043044,37952.962006079026
12011,0.0003963142772218369,0.038789948767992195,43545.61513699656
12015,,0.07090464547677261,44010.54152249135
12019,,,29466.176666666666
12021,0.0011111111111111111,0.05882352941176471,41208.900956937796
12053,,0.0456140350877193,27196.945244956773
12057,0.004288900325956425,0.057011494252873565,39347.27381854941
12069,,0.044226044226044224,34070.905114401074
12071,,0.035246727089627394,31281.38550884956
12081,,0.027874564459930317,44850.65193644488
12083,,0.044444444444444446,34677.5038209607
12091,0.04,0.034408602150537634,39204.58420502092
12095,0.0007601672367920941,0.03573130061934254,39449.27226624406
12097,,0.03875968992248062,45261.92368839428
12099,,0.03596450256889304,43136.845067106195
12101,,0.0368,36326.642731277534
12103,0.00016095284081764043,0.034745359352689194,36435.099377270366
12105,,0.03333333333333333,35613.56992609437
12115,,0.024778761061946902,47831.70299345182
12117,0.0031783869686134287,0.017424975798644726,46013.856239217945
13063,0.006423982869379015,0.02777777777777778,40309.08775510204
13067,0.002828854314002829,0.011025358324145534,52558.61360062893
13089,0.0007352941176470588,0.05983606557377049,44014.38399792853
13121,,0.03372549019607843,37813.96098265896
13135,,0.016722408026755852,52458.37028301887
15003,0.02237136465324385,0.04974016332590943,44811.477723016265
17099,,0.03475513428120063,42010.78505067567
17115,,0.014263074484944531,46240.84762275916
18057,,0.008174386920980926,67996.11323529412
18089,,0.04285714285714286,38247.27330316742
18091,,0.034074074074074076,40963.80891438659
18127,,0.052,38898.00356294537
18141,,0.02962962962962963,40803.38769230769
19013,0.0008873114463176575,0.047619047619047616,38053.417298937784
19113,0.004081632653061225,0.04132231404958678,45611.75205761317
19163,,0.02830188679245283,43779.478400735294
20177,0.0007818608287724785,0.05515587529976019,38135.28973105134
21117,,0.024714828897338403,44170.35365853659
22019,,0.01782178217821782,40003.656587473
22033,,0.04799301919720768,36432.33965604451
22051,0.003517748640869843,0.054844606946983544,38033.242406876794
22073,,0.05118829981718464,32609.027161862527
23011,0.004199475065616798,0.01938610662358643,41100.091706539075
24005,0.0003354579000335458,0.047665369649805445,42060.38738738739
24013,,0.01509433962264151,54632.297266514805
24021,0.0011123470522803114,0.022058823529411766,58217.35323741007
24025,,0.01364522417153996,55747.66455696202
24027,0.006552006552006552,0.010183299389002037,60881.54821664465
24031,0.000774593338497289,0.03106411103767349,59037.073566084786
24033,0.0022181146025878,0.038984587488667274,45749.171195652176
24043,,0.03015075376884422,37324.92936507936
26021,,0.012461059190031152,38799.09745762712
26049,0.0007997867235403892,0.049773755656108594,43894.51777059774
26075,0.0023880597014925373,0.01948051948051948,41355.16684491979
26099,,0.034114262227702426,51779.650170164496
26115,,0.0392156862745098,44534.46548821549
26161,0.00039108330074305825,0.02727272727272727,51048.55363321799
27003,,0.024439918533604887,57189.95210727969
27037,,0.031476997578692496,53115.54987405542
27053,,0.021981738248224553,47700.64872944693
27123,,0.013253012048192769,44824.54172876304
27137,,0.040372670807453416,44346.82722007722
27163,,0.008902077151335312,56644.66951323655
29047,,0.012195121951219513,46230.670454545456
29095,,0.026599568655643422,44794.76066123622
29099,,0.04126984126984127,43178.36711281071
29189,0.00021701388888888888,0.03298611111111111,45513.09241971621
31109,0.0056401579244218835,0.030553787396562698,42455.03953488372
32003,0.002256235136288798,0.044933655006031366,40367.57004704652
32031,0.001965065502183406,0.03146067415730337,50367.54833936205
34003,0.00014725371815638345,0.0377055756117128,57300.51010687732
34005,0.002735042735042735,0.033304119193689745,53390.333333333336
34007,0.00025106703489831785,0.041759880686055184,41441.074836765445
34011,,0.10982658959537572,31819.77390438247
34013,0.00036199095022624434,0.05831643002028398,45677.54477379095
34017,0.0007457121551081282,0.050764951321279554,35159.17313308302
34019,,0.028985507246376812,54015.43700787402
34021,0.0012936610608020702,0.053960964408725595,44628.397734231476
34023,,0.03880738286796025,54258.294126597684
34025,0.003195617438940881,0.03231597845601436,56514.541979278314
34027,,0.02139917695473251,62156.28571428572
34029,0.0008680555555555554,0.04862385321100918,49106.1054230949
34031,,0.0312,40250.32521489971
34035,,0.012443438914027148,60422.06338503034
34039,,0.04178119846069269,50504.67164424024
35013,,0.04209445585215606,28837.850219191427
36005,0.0019141372709871479,0.11561181434599156,28212.35123513266
36013,,0.04227212681638045,32332.232294617563
36027,0.000588235294117647,0.043219076005961254,44382.94276841171
36047,6.547502127938192e-05,0.08481473548939816,29248.333537631774
36055,,0.0325,45048.207245024874
36059,,0.023991275899672846,59736.24122527122
36061,,0.060859188544152745,40460.81237735849
36071,0.02262931034482759,0.037082818294190356,51727.43922883487
36075,,0.030226700251889168,36874.56165311653
36081,0.0005502904310608377,0.051574375678610215,36172.56264666871
36085,,0.029988465974625143,50302.294581618655
36089,,0.06525285481239804,31506.469325153375
36103,0.00037243947858472997,0.02543757292882147,55994.2436407683
36111,,0.06146926536731634,40857.6752677702
36119,,0.041156295933366,53653.45076185102
37051,0.10072463768115943,0.05252918287937743,40929.70466101695
37067,,0.041193181818181816,40588.59690893901
37119,0.0002484472049689441,0.030469226081657527,40909.870508054526
37129,0.0026619343389529724,0.05649717514124294,44229.79958100559
37147,,0.05029013539651837,33746.62412587413
37155,0.002135611318739989,0.03409090909090909,24644.59669522644
37183,0.0005696382796923954,0.017241379310344827,52951.01241950322
38017,0.0006009615384615385,0.024922118380062305,41391.63127990431
39025,0.004012036108324975,0.031175059952038373,46752.60363086233
39029,,0.0530421216848674,35342.20079681275
39035,0.0006951340615690168,0.02998038666293079,42514.87619345751
39061,0.000792393026941363,0.0417702635504724,44134.915410642876
39085,,0.036053130929791274,44216.29613733906
39093,,0.021621621621621623,46017.44859038143
39103,,0.02435897435897436,55063.848314606745
40143,,0.05200678349349915,33217.501910219675
41029,,0.041742286751361164,31606.302575107296
41039,0.0017660044150110375,0.05159165751920967,38494.0045201669
42003,0.0003650634297709227,0.041266545548922916,42986.8321261506
42007,,0.04271356783919598,36713.97503671072
42011,0.0013812154696132596,0.0365093499554764,42857.105427974944
42017,0.002226551628165878,0.033707865168539325,53806.76082638061
42019,,0.02745995423340961,40096.26638655462
42029,0.0016307893020221786,0.026856240126382307,51588.296833773085
42045,0.001006441223832528,0.034817351598173514,49045.33806451613
42049,,0.025198938992042442,40682.29138398915
42051,,0.017817371937639197,46859.690239043826
42071,,0.019746121297602257,42156.517974572555
42091,0.0005824111822947001,0.026126467247254828,52593.1200287494
42101,0.0005404821100421576,0.06812894649385177,33410.88239481177
42125,,0.025974025974025976,47748.217847025495
42129,0.0025012506253126563,0.04477611940298507,37637.16820631255
42133,,0.03235515425131678,46018.34940815432
45051,,0.04120879120879121,29921.6684981685
45063,0.0032414910858995136,0.016453382084095063,48340.05728643216
45079,0.006520450503852994,0.022071307300509338,39787.39050131926
45091,,0.050997782705099776,40463.60039630119
46099,0.0013516557783284523,0.026673376950176145,43059.44481873597
47125,0.04835924006908463,0.04964539007092199,38266.07370283019
48039,,0.06106870229007633,39903.30962962963
