mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
229.0,6.7,66053.0,48104.0,38609.0,7.1,12.9,127400.0,"Jackson County, Missouri",29,095,Jackson County, Missouri
16.0,6.8,55457.0,40057.0,3357.0,6.8,13.3,119100.0,"Miller County, Missouri",29,131,Miller County, Missouri
0.0,2.7,46205.0,38125.0,848.0,5.5,12.3,86700.0,"Putnam County, Missouri",29,171,Putnam County, Missouri
15.0,7.5,50463.0,38040.0,8269.0,4.9,12.9,120100.0,"Taney County, Missouri",29,213,Taney County, Missouri
97.0,6.5,58061.0,46680.0,5140.0,10.6,14.1,112400.0,"Buchanan County, Missouri",29,021,Buchanan County, Missouri
10.0,4.4,56054.0,44722.0,867.0,2.8,10.4,99100.0,"Caldwell County, Missouri",29,025,Caldwell County, Missouri
73.0,5.7,76902.0,63613.0,2502.0,5.4,6.8,161000.0,"Cass County, Missouri",29,037,Cass County, Missouri
27.0,5.0,66781.0,57486.0,770.0,4.6,7.5,138400.0,"Clinton County, Missouri",29,049,Clinton County, Missouri
0.0,10.8,45850.0,37695.0,1439.0,5.5,15.8,101300.0,"Dallas County, Missouri",29,059,Dallas County, Missouri
3.0,11.6,41755.0,33113.0,2773.0,7.3,17.6,89800.0,"Hickory County, Missouri",29,085,Hickory County, Missouri
23.0,8.1,64045.0,55249.0,2695.0,7.4,10.7,146200.0,"Lincoln County, Missouri",29,113,Lincoln County, Missouri
7.0,5.7,50155.0,41201.0,1284.0,2.5,10.1,98300.0,"Monroe County, Missouri",29,137,Monroe County, Missouri
0.0,5.9,61546.0,44474.0,2336.0,4.9,10.6,112500.0,"Newton County, Missouri",29,145,Newton County, Missouri
5.0,5.6,54495.0,42779.0,1174.0,8.0,9.8,97100.0,"Pike County, Missouri",29,163,Pike County, Missouri
150.0,4.2,90526.0,75603.0,6881.0,5.6,4.7,192900.0,"St. Charles County, Missouri",29,183,St. Charles County, Missouri
109.0,5.9,64400.0,48458.0,3194.0,6.6,10.0,147400.0,"Cape Girardeau County, Missouri",29,031,Cape Girardeau County, Missouri
5.0,5.8,51185.0,41351.0,710.0,4.6,10.7,73100.0,"Shelby County, Missouri",29,205,Shelby County, Missouri
11.0,5.6,56537.0,44814.0,1374.0,3.3,12.5,119500.0,"Webster County, Missouri",29,225,Webster County, Missouri
2.0,3.9,57126.0,43438.0,469.0,5.4,7.3,81700.0,"Atchison County, Missouri",29,005,Atchison County, Missouri
2.0,5.6,54498.0,41520.0,1210.0,10.3,11.2,107500.0,"Bates County, Missouri",29,013,Bates County, Missouri
0.0,9.8,43671.0,33428.0,5914.0,4.7,14.3,110000.0,"Benton County, Missouri",29,015,Benton County, Missouri
0.0,9.5,51876.0,37162.0,745.0,5.6,14.3,95600.0,"Carter County, Missouri",29,035,Carter County, Missouri
3.0,8.2,49054.0,37904.0,825.0,6.4,13.3,80300.0,"Dade County, Missouri",29,057,Dade County, Missouri
1.0,3.7,49970.0,39286.0,1445.0,9.1,13.0,75700.0,"Linn County, Missouri",29,115,Linn County, Missouri
6.0,6.8,46908.0,33964.0,1851.0,5.8,18.7,103500.0,"Howell County, Missouri",29,091,Howell County, Missouri
3048.0,7.3,59231.0,48977.0,1869.0,3.3,9.3,142800.0,"Johnson County, Missouri",29,101,Johnson County, Missouri
14.0,8.4,49502.0,40436.0,2033.0,5.7,15.8,105500.0,"Laclede County, Missouri",29,105,Laclede County, Missouri
40.0,9.2,50957.0,40542.0,934.0,6.3,11.5,116600.0,"Maries County, Missouri",29,125,Maries County, Missouri
100.0,6.2,57097.0,41603.0,2949.0,8.5,12.3,117700.0,"Phelps County, Missouri",29,161,Phelps County, Missouri
452.0,4.6,89189.0,70879.0,2529.0,5.9,5.0,196000.0,"Platte County, Missouri",29,165,Platte County, Missouri
0.0,7.3,51761.0,41461.0,4553.0,6.2,12.1,106100.0,"St. Francois County, Missouri",29,187,St. Francois County, Missouri
272.0,10.6,55076.0,36809.0,35422.0,7.3,21.3,120900.0,"St. Louis city, Missouri",29,510,St. Louis city, Missouri
16.0,4.4,67601.0,54804.0,452.0,0.8,6.6,131800.0,"Andrew County, Missouri",29,003,Andrew County, Missouri
21.0,9.6,50009.0,36302.0,3045.0,6.7,16.2,97200.0,"Butler County, Missouri",29,023,Butler County, Missouri
0.0,8.6,59103.0,41537.0,907.0,2.2,13.9,79900.0,"Carroll County, Missouri",29,033,Carroll County, Missouri
22821.0,5.8,85960.0,67719.0,14507.0,5.2,6.4,262200.0,"Virginia Beach city, Virginia",51,810,Virginia Beach city, Virginia
5.0,4.6,56983.0,45538.0,1198.0,9.6,14.5,111500.0,"Alleghany County, Virginia",51,005,Alleghany County, Virginia
0.0,6.6,48388.0,31110.0,637.0,13.5,21.1,101600.0,"Galax city, Virginia",51,640,Galax city, Virginia
81.0,6.6,68896.0,51566.0,3670.0,7.7,7.4,198300.0,"Westmoreland County, Virginia",51,193,Westmoreland County, Virginia
0.0,7.6,70795.0,54440.0,3337.0,9.3,8.6,256400.0,"Northumberland County, Virginia",51,133,Northumberland County, Virginia
34.0,6.7,60141.0,49469.0,2713.0,6.8,10.1,136700.0,"Pulaski County, Virginia",51,155,Pulaski County, Virginia
18.0,6.5,77386.0,63734.0,1972.0,9.4,8.4,223300.0,"Warren County, Virginia",51,187,Warren County, Virginia
29.0,11.8,49539.0,33721.0,3684.0,6.5,17.0,90800.0,"Danville city, Virginia",51,590,Danville city, Virginia
116.0,7.4,76763.0,53980.0,1116.0,5.3,13.1,321500.0,"Fredericksburg city, Virginia",51,630,Fredericksburg city, Virginia
0.0,5.5,58401.0,47002.0,1761.0,2.5,8.8,149400.0,"Amherst County, Virginia",51,009,Amherst County, Virginia
0.0,8.7,60003.0,44985.0,1317.0,9.7,7.4,146400.0,"Bath County, Virginia",51,017,Bath County, Virginia
118.0,10.8,52679.0,40814.0,1413.0,10.8,17.9,125400.0,"Hopewell city, Virginia",51,670,Hopewell city, Virginia
8070.0,8.3,63221.0,50089.0,8247.0,8.5,12.7,189000.0,"Newport News city, Virginia",51,700,Newport News city, Virginia
50.0,5.1,84358.0,68929.0,2588.0,4.7,3.9,231400.0,"Frederick County, Virginia",51,069,Frederick County, Virginia
72.0,7.2,57520.0,40728.0,4042.0,6.4,17.8,149600.0,"Lynchburg city, Virginia",51,680,Lynchburg city, Virginia
3295.0,6.1,100092.0,83410.0,3459.0,10.6,4.9,314400.0,"York County, Virginia",51,199,York County, Virginia
8.0,10.0,51561.0,31719.0,1372.0,8.2,18.4,88700.0,"Martinsville city, Virginia",51,690,Martinsville city, Virginia
0.0,3.8,68000.0,50994.0,3665.0,10.7,9.3,231500.0,"Nelson County, Virginia",51,125,Nelson County, Virginia
18.0,6.7,53879.0,43087.0,5007.0,3.6,11.7,114400.0,"Pittsylvania County, Virginia",51,143,Pittsylvania County, Virginia
0.0,6.1,40878.0,29109.0,214.0,10.6,25.8,112400.0,"Buena Vista city, Virginia",51,530,Buena Vista city, Virginia
68.0,5.3,164508.0,115244.0,408.0,8.4,1.4,724000.0,"Falls Church city, Virginia",51,610,Falls Church city, Virginia
312.0,13.7,46224.0,32169.0,3309.0,14.1,25.0,111300.0,"Petersburg city, Virginia",51,730,Petersburg city, Virginia
152.0,3.2,99410.0,84643.0,148.0,0.0,3.3,301800.0,"Poquoson city, Virginia",51,735,Poquoson city, Virginia
70.0,5.5,125206.0,104065.0,325.0,3.8,1.2,487700.0,"Fairfax city, Virginia",51,600,Fairfax city, Virginia
38.0,5.1,52433.0,45097.0,902.0,5.4,9.7,158800.0,"Waynesboro city, Virginia",51,820,Waynesboro city, Virginia
84.0,7.4,53271.0,39201.0,4790.0,7.1,18.4,133000.0,"Roanoke city, Virginia",51,770,Roanoke city, Virginia
1651.0,7.3,80914.0,65435.0,3156.0,6.5,9.0,236600.0,"Suffolk city, Virginia",51,800,Suffolk city, Virginia
23750.0,9.7,62704.0,45268.0,9264.0,6.5,16.4,193100.0,"Norfolk city, Virginia",51,710,Norfolk city, Virginia
940.0,6.4,91567.0,73869.0,7624.0,7.3,4.7,218700.0,"Chesterfield County, Virginia",51,041,Chesterfield County, Virginia
10552.0,4.7,145636.0,114329.0,17714.0,3.4,4.0,516800.0,"Fairfax County, Virginia",51,059,Fairfax County, Virginia
49.0,8.1,54047.0,41158.0,5648.0,3.3,15.1,165300.0,"Okanogan County, Washington",53,047,Okanogan County, Washington
62.0,6.7,59933.0,47898.0,5375.0,8.6,9.9,246300.0,"Kittitas County, Washington",53,037,Kittitas County, Washington
92.0,6.5,78519.0,61147.0,3844.0,6.1,10.1,188300.0,"Benton County, Washington",53,005,Benton County, Washington
454.0,7.2,80831.0,62879.0,8520.0,2.9,6.9,249400.0,"Clark County, Washington",53,011,Clark County, Washington
0.0,8.3,58998.0,45550.0,550.0,2.1,9.3,177600.0,"Asotin County, Washington",53,003,Asotin County, Washington
4.0,6.1,57780.0,47554.0,580.0,5.2,18.3,146400.0,"Adams County, Washington",53,001,Adams County, Washington
0.0,4.4,55146.0,51395.0,258.0,0.0,4.0,138500.0,"Garfield County, Washington",53,023,Garfield County, Washington
158.0,10.8,64977.0,51764.0,10163.0,7.7,10.7,201800.0,"Mason County, Washington",53,045,Mason County, Washington
358.0,7.2,72783.0,56433.0,5950.0,4.4,9.5,255100.0,"Skagit County, Washington",53,057,Skagit County, Washington
12.0,8.9,55899.0,44115.0,3729.0,5.3,11.5,174800.0,"Stevens County, Washington",53,065,Stevens County, Washington
2516.0,7.2,66310.0,50550.0,15786.0,4.9,9.9,186500.0,"Spokane County, Washington",53,063,Spokane County, Washington
0.0,4.1,59995.0,47676.0,1500.0,7.6,9.2,145300.0,"Lincoln County, Washington",53,043,Lincoln County, Washington
25.0,6.8,67915.0,51845.0,8987.0,8.3,9.1,246100.0,"Chelan County, Washington",53,007,Chelan County, Washington
18.0,7.2,66589.0,50928.0,4408.0,5.9,6.8,291200.0,"Jefferson County, Washington",53,031,Jefferson County, Washington
11847.0,7.0,81914.0,65017.0,10967.0,7.2,7.1,262400.0,"Kitsap County, Washington",53,035,Kitsap County, Washington
2496.0,5.5,106772.0,78800.0,50660.0,3.0,6.7,407400.0,"King County, Washington",53,033,King County, Washington
51.0,7.7,49749.0,38387.0,6739.0,3.8,10.2,159200.0,"Pacific County, Washington",53,049,Pacific County, Washington
0.0,9.1,56292.0,46036.0,2609.0,7.7,14.9,181700.0,"Pend Oreille County, Washington",53,051,Pend Oreille County, Washington
0.0,5.1,84287.0,58029.0,6105.0,7.6,6.9,456800.0,"San Juan County, Washington",53,055,San Juan County, Washington
1.0,7.7,67423.0,53082.0,1103.0,6.3,8.7,243000.0,"Skamania County, Washington",53,059,Skamania County, Washington
44.0,8.9,55468.0,38636.0,2701.0,6.0,11.7,188100.0,"Whitman County, Washington",53,075,Whitman County, Washington
164.0,8.3,61211.0,45700.0,6197.0,4.1,15.9,160700.0,"Yakima County, Washington",53,077,Yakima County, Washington
154.0,9.3,59988.0,47180.0,4441.0,5.5,10.0,220200.0,"Clallam County, Washington",53,009,Clallam County, Washington
62.0,9.7,62094.0,49127.0,3848.0,4.4,11.9,180000.0,"Cowlitz County, Washington",53,015,Cowlitz County, Washington
0.0,9.8,49919.0,39555.0,1369.0,9.4,15.1,164400.0,"Ferry County, Washington",53,019,Ferry County, Washington
69.0,9.7,57178.0,44526.0,4687.0,4.8,10.4,174800.0,"Lewis County, Washington",53,041,Lewis County, Washington
0.0,5.1,64801.0,53758.0,1930.0,4.1,9.2,214900.0,"Douglas County, Washington",53,017,Douglas County, Washington
4770.0,7.7,75659.0,60261.0,7323.0,3.4,6.6,295800.0,"Island County, Washington",53,029,Island County, Washington
0.0,7.0,47600.0,35354.0,240.0,6.2,24.4,55600.0,"Echols County, Georgia",13,101,Echols County, Georgia
48.0,7.8,67986.0,46475.0,9125.0,10.0,15.2,161800.0,"Glynn County, Georgia",13,127,Glynn County, Georgia
596.0,9.8,77787.0,52623.0,36352.0,8.0,14.4,168100.0,"DeKalb County, Georgia",13,089,DeKalb County, Georgia
0.0,10.3,57070.0,42281.0,1357.0,6.8,17.8,106600.0,"Haralson County, Georgia",13,143,Haralson County, Georgia
66.0,6.8,68159.0,54246.0,2751.0,9.3,11.0,155900.0,"Jackson County, Georgia",13,157,Jackson County, Georgia
0.0,13.3,42815.0,28417.0,1383.0,10.9,21.4,67800.0,"Jefferson County, Georgia",13,163,Jefferson County, Georgia
50.0,8.0,70131.0,54020.0,1222.0,5.3,10.8,129700.0,"Jones County, Georgia",13,169,Jones County, Georgia
25.0,9.1,52107.0,34720.0,1322.0,5.9,20.2,118000.0,"Lincoln County, Georgia",13,181,Lincoln County, Georgia
0.0,8.9,47674.0,38136.0,1514.0,4.9,15.4,93700.0,"Murray County, Georgia",13,213,Murray County, Georgia
8884.0,10.1,60761.0,42661.0,10472.0,5.4,16.3,138600.0,"Muscogee County, Georgia",13,215,Muscogee County, Georgia
27.0,5.9,49934.0,38880.0,868.0,5.9,19.1,114100.0,"Pulaski County, Georgia",13,235,Pulaski County, Georgia
12.0,6.8,56578.0,38277.0,5822.0,13.5,15.6,158800.0,"Rabun County, Georgia",13,241,Rabun County, Georgia
5.0,13.9,33621.0,20882.0,565.0,3.3,38.4,52200.0,"Stewart County, Georgia",13,259,Stewart County, Georgia
11.0,8.9,50544.0,39321.0,3304.0,10.9,10.5,189400.0,"Towns County, Georgia",13,281,Towns County, Georgia
0.0,6.2,52106.0,40204.0,657.0,3.4,14.6,71300.0,"Treutlen County, Georgia",13,283,Treutlen County, Georgia
0.0,9.1,44709.0,34667.0,767.0,2.2,19.0,73000.0,"Turner County, Georgia",13,287,Turner County, Georgia
0.0,5.9,47994.0,31296.0,729.0,11.7,23.2,62900.0,"Atkinson County, Georgia",13,003,Atkinson County, Georgia
20.0,8.5,50952.0,37388.0,1697.0,5.8,16.3,72100.0,"Appling County, Georgia",13,001,Appling County, Georgia
0.0,9.2,47225.0,36837.0,1501.0,8.1,14.8,65600.0,"Brantley County, Georgia",13,025,Brantley County, Georgia
7.0,7.8,39139.0,29510.0,1444.0,1.3,30.2,81100.0,"Ben Hill County, Georgia",13,017,Ben Hill County, Georgia
13.0,7.2,62405.0,52265.0,2727.0,6.1,8.9,135300.0,"Catoosa County, Georgia",13,047,Catoosa County, Georgia
1.0,10.1,45896.0,35245.0,1530.0,8.9,16.5,67300.0,"Chattooga County, Georgia",13,055,Chattooga County, Georgia
3184.0,6.9,89599.0,71962.0,7815.0,11.2,7.3,176400.0,"Columbia County, Georgia",13,073,Columbia County, Georgia
46.0,9.3,58752.0,42955.0,5332.0,10.2,14.6,119600.0,"Floyd County, Georgia",13,115,Floyd County, Georgia
125.0,4.8,112289.0,91842.0,4966.0,4.6,4.9,281400.0,"Forsyth County, Georgia",13,117,Forsyth County, Georgia
0.0,5.6,51687.0,37983.0,2932.0,4.2,18.2,122200.0,"Hart County, Georgia",13,147,Hart County, Georgia
2769.0,11.0,55292.0,38915.0,5902.0,7.1,17.3,133700.0,"Lowndes County, Georgia",13,185,Lowndes County, Georgia
0.0,11.2,51456.0,34989.0,1897.0,3.8,16.4,88400.0,"Meriwether County, Georgia",13,199,Meriwether County, Georgia
0.0,8.0,62595.0,45762.0,4428.0,16.8,11.5,156000.0,"Putnam County, Georgia",13,237,Putnam County, Georgia
0.0,12.7,47626.0,33534.0,2135.0,8.0,27.0,86900.0,"Sumter County, Georgia",13,261,Sumter County, Georgia
0.0,12.5,42376.0,31875.0,740.0,1.2,20.4,62100.0,"Warren County, Georgia",13,301,Warren County, Georgia
0.0,3.2,53350.0,45903.0,429.0,3.9,11.3,90700.0,"Baker County, Georgia",13,007,Baker County, Georgia
7.0,8.4,55858.0,40753.0,1551.0,7.9,18.0,117000.0,"Butts County, Georgia",13,035,Butts County, Georgia
4.0,7.1,47357.0,33379.0,667.0,4.8,26.3,89900.0,"Candler County, Georgia",13,043,Candler County, Georgia
52.0,10.8,60352.0,45486.0,4404.0,4.8,13.6,113700.0,"Carroll County, Georgia",13,045,Carroll County, Georgia
0.0,7.9,42143.0,28599.0,901.0,5.0,26.5,82100.0,"Early County, Georgia",13,099,Early County, Georgia
0.0,13.9,50929.0,31672.0,2206.0,8.6,27.6,91000.0,"Crisp County, Georgia",13,081,Crisp County, Georgia
128.0,6.6,79835.0,65244.0,2548.0,3.8,9.9,182300.0,"Coweta County, Georgia",13,077,Coweta County, Georgia
555.0,6.8,92028.0,68818.0,21109.0,6.5,8.6,205600.0,"Cobb County, Georgia",13,067,Cobb County, Georgia
72.0,5.8,57123.0,43463.0,1215.0,6.8,10.8,119200.0,"Dade County, Georgia",13,083,Dade County, Georgia
17.0,8.6,45491.0,33462.0,1172.0,4.7,19.3,87200.0,"Wilkes County, Georgia",13,317,Wilkes County, Georgia
11.0,17.7,47276.0,34547.0,1175.0,7.6,19.4,91400.0,"Brooks County, Georgia",13,027,Brooks County, Georgia
25.0,7.7,54583.0,41390.0,2476.0,8.2,17.5,112300.0,"Gordon County, Georgia",13,129,Gordon County, Georgia
0.0,8.3,51252.0,35739.0,1898.0,5.4,17.7,83700.0,"Elbert County, Georgia",13,105,Elbert County, Georgia
215.0,6.3,105787.0,81689.0,2458.0,5.9,5.8,240200.0,"Fayette County, Georgia",13,113,Fayette County, Georgia
0.0,6.2,43095.0,27398.0,1250.0,8.1,20.6,60600.0,"Jenkins County, Georgia",13,165,Jenkins County, Georgia
130.0,10.6,63643.0,51068.0,3324.0,3.2,13.1,117900.0,"Newton County, Georgia",13,217,Newton County, Georgia
26.0,6.6,75725.0,44299.0,2377.0,11.8,15.8,182800.0,"Greene County, Georgia",13,133,Greene County, Georgia
53.0,7.7,48472.0,33968.0,2909.0,7.8,21.5,82600.0,"Colquitt County, Georgia",13,071,Colquitt County, Georgia
76.0,7.5,79836.0,59265.0,2123.0,4.1,9.5,196400.0,"Dawson County, Georgia",13,085,Dawson County, Georgia
277.0,12.2,52590.0,42470.0,14517.0,14.7,20.1,86700.0,"Clayton County, Georgia",13,063,Clayton County, Georgia
73.0,5.7,69891.0,51902.0,7374.0,5.9,13.3,164500.0,"Hall County, Georgia",13,139,Hall County, Georgia
38109.0,5.1,96742.0,77161.0,33434.0,5.0,6.1,602700.0,"Honolulu County, Hawaii",15,003,Honolulu County, Hawaii
287.0,6.0,88438.0,68777.0,17590.0,25.5,6.8,528500.0,"Maui County, Hawaii",15,009,Maui County, Hawaii
4.0,0.0,71227.0,65625.0,43.0,8.3,0.0,-666666666.0,"Kalawao County, Hawaii",15,005,Kalawao County, Hawaii
0.0,7.0,49846.0,40564.0,394.0,5.1,8.9,142700.0,"Oneida County, Idaho",16,071,Oneida County, Idaho
0.0,9.0,47557.0,40767.0,813.0,5.9,15.7,143000.0,"Gem County, Idaho",16,045,Gem County, Idaho
0.0,4.9,70903.0,53630.0,8474.0,0.0,8.4,246300.0,"Valley County, Idaho",16,085,Valley County, Idaho
0.0,10.8,52226.0,41335.0,980.0,11.6,8.2,160700.0,"Adams County, Idaho",16,003,Adams County, Idaho
2.0,14.4,42568.0,27457.0,1669.0,3.6,32.6,86100.0,"Bolivar County, Mississippi",28,011,Bolivar County, Mississippi
0.0,4.7,55610.0,43669.0,1155.0,5.4,10.9,97700.0,"Daviess County, Missouri",29,061,Daviess County, Missouri
4.0,4.5,52049.0,41017.0,665.0,4.5,9.7,90200.0,"Holt County, Missouri",29,087,Holt County, Missouri
0.0,6.0,55590.0,43828.0,1607.0,6.6,12.6,107700.0,"Marion County, Missouri",29,127,Marion County, Missouri
0.0,3.0,61894.0,54119.0,1502.0,13.5,3.5,138500.0,"Osage County, Missouri",29,151,Osage County, Missouri
14.0,7.9,43979.0,34145.0,1184.0,1.0,18.4,82300.0,"Ripley County, Missouri",29,181,Ripley County, Missouri
0.0,6.6,66790.0,51509.0,3092.0,12.5,8.8,158900.0,"Warren County, Missouri",29,219,Warren County, Missouri
0.0,10.9,49014.0,36701.0,1826.0,7.8,16.1,80400.0,"Washington County, Missouri",29,221,Washington County, Missouri
19.0,6.3,67458.0,54392.0,2554.0,9.1,7.5,148000.0,"Christian County, Missouri",29,043,Christian County, Missouri
5.0,5.5,56529.0,43538.0,541.0,8.8,10.8,104600.0,"DeKalb County, Missouri",29,063,DeKalb County, Missouri
0.0,3.6,49309.0,41173.0,802.0,10.4,14.8,73900.0,"Harrison County, Missouri",29,081,Harrison County, Missouri
5.0,5.7,61157.0,50830.0,1395.0,11.1,8.8,118000.0,"Lafayette County, Missouri",29,107,Lafayette County, Missouri
6.0,6.5,51154.0,37967.0,1881.0,7.0,11.1,112100.0,"Adair County, Missouri",29,001,Adair County, Missouri
0.0,4.9,61789.0,41336.0,567.0,7.8,14.3,77200.0,"Scotland County, Missouri",29,199,Scotland County, Missouri
13.0,4.0,51265.0,42639.0,954.0,3.6,10.7,78500.0,"Sullivan County, Missouri",29,211,Sullivan County, Missouri
20.0,4.4,59590.0,45169.0,628.0,2.9,9.4,85900.0,"Clark County, Missouri",29,045,Clark County, Missouri
91.0,6.0,58145.0,42648.0,5642.0,5.1,12.2,108900.0,"Jasper County, Missouri",29,097,Jasper County, Missouri
0.0,4.8,53345.0,45708.0,687.0,5.0,7.5,81900.0,"Lewis County, Missouri",29,111,Lewis County, Missouri
2.0,6.0,49479.0,38846.0,1548.0,4.9,14.8,90200.0,"McDonald County, Missouri",29,119,McDonald County, Missouri
58.0,4.3,61910.0,53014.0,1169.0,7.3,6.2,126200.0,"Perry County, Missouri",29,157,Perry County, Missouri
23.0,8.9,53592.0,42483.0,1495.0,3.2,12.5,117700.0,"Polk County, Missouri",29,167,Polk County, Missouri
0.0,8.0,62783.0,53459.0,1297.0,6.4,9.6,125700.0,"Ray County, Missouri",29,177,Ray County, Missouri
0.0,5.3,54740.0,42979.0,1093.0,2.6,17.4,131300.0,"Hill County, Montana",30,041,Hill County, Montana
0.0,3.4,56170.0,38735.0,600.0,3.4,15.2,121900.0,"Chouteau County, Montana",30,015,Chouteau County, Montana
0.0,11.6,48860.0,35461.0,2945.0,11.2,11.8,173900.0,"Lincoln County, Montana",30,053,Lincoln County, Montana
14.0,4.0,60284.0,43385.0,2238.0,7.4,4.8,222500.0,"Park County, Montana",30,067,Park County, Montana
0.0,0.0,48255.0,42500.0,80.0,3.0,11.5,81400.0,"Treasure County, Montana",30,103,Treasure County, Montana
0.0,14.2,47294.0,36875.0,543.0,7.4,19.9,86000.0,"Blaine County, Montana",30,005,Blaine County, Montana
0.0,0.4,66385.0,50813.0,569.0,7.2,7.1,217300.0,"Sweet Grass County, Montana",30,097,Sweet Grass County, Montana
17.0,5.5,63000.0,49047.0,491.0,2.7,3.1,147900.0,"Teton County, Montana",30,099,Teton County, Montana
0.0,6.9,60626.0,44643.0,112.0,20.3,11.9,80600.0,"Prairie County, Montana",30,079,Prairie County, Montana
6.0,10.8,45916.0,29181.0,1121.0,3.6,26.9,100600.0,"Glacier County, Montana",30,035,Glacier County, Montana
0.0,2.9,74467.0,50114.0,289.0,4.0,6.6,151700.0,"Fallon County, Montana",30,025,Fallon County, Montana
0.0,2.5,56382.0,44000.0,123.0,0.0,10.1,94200.0,"Golden Valley County, Montana",30,037,Golden Valley County, Montana
11.0,7.0,56680.0,39580.0,1931.0,7.0,12.1,133700.0,"Silver Bow County, Montana",30,093,Silver Bow County, Montana
13.0,3.8,73344.0,59603.0,1027.0,12.7,5.4,213100.0,"Stillwater County, Montana",30,095,Stillwater County, Montana
16.0,6.2,79309.0,62939.0,574.0,4.3,6.1,247900.0,"Jefferson County, Montana",30,043,Jefferson County, Montana
0.0,7.4,62103.0,48688.0,1482.0,16.2,8.3,216000.0,"Granite County, Montana",30,039,Granite County, Montana
0.0,2.8,45513.0,36076.0,428.0,12.7,14.7,89700.0,"Wheatland County, Montana",30,107,Wheatland County, Montana
0.0,4.1,64292.0,47617.0,3541.0,38.7,7.1,240300.0,"Madison County, Montana",30,057,Madison County, Montana
0.0,2.6,72284.0,52308.0,471.0,8.8,4.7,144300.0,"Sheridan County, Montana",30,091,Sheridan County, Montana
0.0,2.7,68428.0,46985.0,254.0,6.3,9.7,86400.0,"Carter County, Montana",30,011,Carter County, Montana
23.0,16.8,57814.0,44136.0,1066.0,7.6,22.2,96500.0,"Big Horn County, Montana",30,003,Big Horn County, Montana
3.0,8.8,57119.0,39898.0,4633.0,5.1,15.1,226300.0,"Lake County, Montana",30,047,Lake County, Montana
145.0,4.1,71023.0,59170.0,3881.0,6.5,8.1,212600.0,"Lewis and Clark County, Montana",30,049,Lewis and Clark County, Montana
