mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
84.0,7.1,58374.0,44847.0,9551.0,7.4,12.6,115200.0,"Washington County, Maine",23,029,Washington County, Maine
627.0,3.5,87260.0,68932.0,24148.0,4.7,4.7,260800.0,"York County, Maine",23,031,York County, Maine
166.0,3.6,100418.0,84379.0,3969.0,2.8,4.2,244500.0,"Anoka County, Minnesota",27,003,Anoka County, Minnesota
16.0,3.8,84677.0,60508.0,5947.0,4.0,7.2,202600.0,"Becker County, Minnesota",27,005,Becker County, Minnesota
18.0,6.1,66653.0,50525.0,3885.0,6.3,12.5,167000.0,"Beltrami County, Minnesota",27,007,Beltrami County, Minnesota
49.0,3.3,75804.0,60564.0,804.0,0.0,3.7,187300.0,"Benton County, Minnesota",27,009,Benton County, Minnesota
0.0,2.8,68866.0,55909.0,830.0,10.7,8.3,108900.0,"Big Stone County, Minnesota",27,011,Big Stone County, Minnesota
69.0,3.9,75854.0,61058.0,2401.0,6.4,8.1,194800.0,"Blue Earth County, Minnesota",27,013,Blue Earth County, Minnesota
1.0,2.3,72081.0,59804.0,1107.0,3.1,4.5,144000.0,"Brown County, Minnesota",27,015,Brown County, Minnesota
40.0,4.8,79894.0,66201.0,2337.0,1.8,5.0,179400.0,"Carlton County, Minnesota",27,017,Carlton County, Minnesota
14.0,2.5,132120.0,104011.0,1506.0,3.6,1.7,333400.0,"Carver County, Minnesota",27,019,Carver County, Minnesota
23.0,6.2,70888.0,53845.0,12849.0,2.0,9.3,200700.0,"Cass County, Minnesota",27,021,Cass County, Minnesota
0.0,5.3,71067.0,57301.0,548.0,1.1,5.9,118100.0,"Chippewa County, Minnesota",27,023,Chippewa County, Minnesota
16.0,3.7,96132.0,86900.0,1804.0,0.9,3.3,244600.0,"Chisago County, Minnesota",27,025,Chisago County, Minnesota
0.0,8.9,59534.0,50733.0,844.0,2.3,11.2,148700.0,"Meigs County, Tennessee",47,121,Meigs County, Tennessee
12500.0,6.0,74548.0,60878.0,8136.0,7.9,9.6,175000.0,"Montgomery County, Tennessee",47,125,Montgomery County, Tennessee
29.0,3.9,75772.0,63762.0,470.0,0.0,4.6,200500.0,"Moore County, Tennessee",47,127,Moore County, Tennessee
43.0,6.2,53667.0,39985.0,1982.0,5.9,13.8,96600.0,"Obion County, Tennessee",47,131,Obion County, Tennessee
1.0,3.6,53700.0,36478.0,1416.0,2.8,16.1,126300.0,"Overton County, Tennessee",47,133,Overton County, Tennessee
2.0,4.8,58199.0,43125.0,1298.0,18.9,16.6,135600.0,"Pickett County, Tennessee",47,137,Pickett County, Tennessee
0.0,6.3,66271.0,45326.0,1628.0,6.7,9.7,112700.0,"Polk County, Tennessee",47,139,Polk County, Tennessee
0.0,8.8,61694.0,46096.0,2458.0,3.5,12.3,131100.0,"Rhea County, Tennessee",47,143,Rhea County, Tennessee
0.0,6.0,77128.0,55578.0,4094.0,4.8,9.0,157900.0,"Roane County, Tennessee",47,145,Roane County, Tennessee
887.0,4.2,85132.0,68718.0,6822.0,5.9,6.6,234700.0,"Rutherford County, Tennessee",47,149,Rutherford County, Tennessee
0.0,8.2,48573.0,37135.0,1410.0,12.8,17.7,97300.0,"Scott County, Tennessee",47,151,Scott County, Tennessee
0.0,4.7,58397.0,44217.0,976.0,14.5,20.7,150700.0,"Sequatchie County, Tennessee",47,153,Sequatchie County, Tennessee
1891.0,7.4,78897.0,52092.0,49419.0,8.1,14.3,158700.0,"Shelby County, Tennessee",47,157,Shelby County, Tennessee
0.0,3.7,74151.0,48611.0,1150.0,4.0,11.4,162500.0,"Smith County, Tennessee",47,159,Smith County, Tennessee
42.0,6.5,67009.0,47438.0,8873.0,3.2,11.7,145300.0,"Sullivan County, Tennessee",47,163,Sullivan County, Tennessee
142.0,3.4,90612.0,69878.0,4768.0,5.9,7.6,256000.0,"Sumner County, Tennessee",47,165,Sumner County, Tennessee
0.0,4.6,65182.0,56981.0,287.0,0.0,11.2,164300.0,"Trousdale County, Tennessee",47,169,Trousdale County, Tennessee
12.0,6.1,53485.0,44526.0,1231.0,2.2,11.5,136500.0,"Unicoi County, Tennessee",47,171,Unicoi County, Tennessee
0.0,5.0,56789.0,47576.0,455.0,13.3,7.6,98100.0,"Van Buren County, Tennessee",47,175,Van Buren County, Tennessee
43.0,3.8,58710.0,42668.0,2503.0,4.6,14.5,117000.0,"Warren County, Tennessee",47,177,Warren County, Tennessee
27.0,6.0,57477.0,42206.0,1616.0,11.3,11.3,109100.0,"Wayne County, Tennessee",47,181,Wayne County, Tennessee
22.0,4.7,55161.0,41488.0,2050.0,4.5,13.7,97900.0,"Weakley County, Tennessee",47,183,Weakley County, Tennessee
71.0,2.5,149051.0,111196.0,3541.0,5.9,3.2,471300.0,"Williamson County, Tennessee",47,187,Williamson County, Tennessee
92.0,3.5,99095.0,78962.0,3519.0,6.8,5.6,283200.0,"Wilson County, Tennessee",47,189,Wilson County, Tennessee
59.0,3.1,77076.0,63573.0,1283.0,4.0,6.4,226200.0,"Box Elder County, Utah",49,003,Box Elder County, Utah
29.0,2.9,76692.0,60530.0,2730.0,4.6,9.3,256400.0,"Cache County, Utah",49,005,Cache County, Utah
0.0,1.0,81744.0,74911.0,1145.0,0.0,0.0,152500.0,"Daggett County, Utah",49,009,Daggett County, Utah
2169.0,2.6,104212.0,87570.0,3518.0,3.2,4.2,320100.0,"Davis County, Utah",49,011,Davis County, Utah
8.0,3.8,66710.0,57772.0,888.0,7.8,7.8,137400.0,"Emery County, Utah",49,015,Emery County, Utah
0.0,3.0,61650.0,44279.0,2064.0,8.8,11.3,182500.0,"Garfield County, Utah",49,017,Garfield County, Utah
0.0,2.5,68453.0,56639.0,1112.0,21.9,11.5,287900.0,"Grand County, Utah",49,019,Grand County, Utah
27.0,4.9,66437.0,52045.0,4361.0,10.8,10.2,231300.0,"Iron County, Utah",49,021,Iron County, Utah
8.0,3.6,77677.0,68333.0,335.0,6.7,9.9,250900.0,"Juab County, Utah",49,023,Juab County, Utah
0.0,3.4,71281.0,49486.0,3251.0,2.5,6.0,239900.0,"Kane County, Utah",49,025,Kane County, Utah
1.0,3.7,76039.0,63221.0,810.0,7.2,10.9,166900.0,"Millard County, Utah",49,027,Millard County, Utah
0.0,1.6,123067.0,100408.0,223.0,4.8,1.0,417600.0,"Morgan County, Utah",49,029,Morgan County, Utah
0.0,3.1,47845.0,29125.0,391.0,15.6,12.9,182400.0,"Piute County, Utah",49,031,Piute County, Utah
0.0,2.7,80185.0,63917.0,2425.0,23.6,6.5,205300.0,"Rich County, Utah",49,033,Rich County, Utah
938.0,3.7,100181.0,77128.0,21226.0,5.5,5.6,336100.0,"Salt Lake County, Utah",49,035,Salt Lake County, Utah
3.0,12.0,62700.0,49690.0,1450.0,10.1,18.1,128700.0,"San Juan County, Utah",49,037,San Juan County, Utah
40.0,4.3,71649.0,55820.0,1926.0,3.9,9.3,206800.0,"Sanpete County, Utah",49,039,Sanpete County, Utah
8.0,6.5,67521.0,55361.0,1407.0,7.4,12.3,173600.0,"Sevier County, Utah",49,041,Sevier County, Utah
30.0,2.1,159593.0,106973.0,13855.0,34.1,2.7,678500.0,"Summit County, Utah",49,043,Summit County, Utah
118.0,5.2,87486.0,76737.0,1438.0,9.0,4.7,236600.0,"Tooele County, Utah",49,045,Tooele County, Utah
66.0,6.9,76435.0,59428.0,3053.0,30.1,9.8,194000.0,"Uintah County, Utah",49,047,Uintah County, Utah
671.0,3.7,96814.0,77057.0,8189.0,3.7,6.9,336200.0,"Utah County, Utah",49,049,Utah County, Utah
0.0,1.8,116780.0,85807.0,3281.0,6.8,3.4,452900.0,"Wasatch County, Utah",49,051,Wasatch County, Utah
61.0,3.4,83100.0,61747.0,11783.0,3.4,7.2,306900.0,"Washington County, Utah",49,053,Washington County, Utah
0.0,1.8,60915.0,49299.0,700.0,4.8,6.8,228800.0,"Wayne County, Utah",49,055,Wayne County, Utah
764.0,3.3,84750.0,71275.0,7960.0,5.6,5.7,249100.0,"Weber County, Utah",49,057,Weber County, Utah
0.0,4.1,82211.0,58200.0,6604.0,8.3,6.6,210600.0,"Bennington County, Vermont",50,003,Bennington County, Vermont
2.0,3.1,71512.0,52481.0,3834.0,5.6,8.6,172700.0,"Caledonia County, Vermont",50,005,Caledonia County, Vermont
0.0,5.2,60812.0,47035.0,2327.0,5.5,9.0,137600.0,"Essex County, Vermont",50,009,Essex County, Vermont
176.0,4.4,78341.0,65314.0,3661.0,4.4,6.2,219200.0,"Franklin County, Vermont",50,011,Franklin County, Vermont
7.0,3.7,92367.0,64179.0,3047.0,4.6,7.4,228200.0,"Lamoille County, Vermont",50,015,Lamoille County, Vermont
0.0,3.8,76981.0,62737.0,2846.0,4.7,5.9,196900.0,"Orange County, Vermont",50,017,Orange County, Vermont
26.0,3.5,71790.0,57176.0,9203.0,4.0,7.7,174800.0,"Rutland County, Vermont",50,021,Rutland County, Vermont
53.0,3.2,81534.0,64862.0,5584.0,2.2,7.2,230400.0,"Washington County, Vermont",50,023,Washington County, Vermont
51.0,3.8,82238.0,61503.0,10387.0,9.0,4.6,219500.0,"Windsor County, Vermont",50,027,Windsor County, Vermont
203.0,3.8,63523.0,46178.0,7658.0,0.9,13.5,173700.0,"Accomack County, Virginia",51,001,Accomack County, Virginia
0.0,3.4,67340.0,53304.0,683.0,5.0,10.8,98600.0,"Watonwan County, Minnesota",27,165,Watonwan County, Minnesota
16.0,4.3,87299.0,72522.0,1915.0,2.0,5.9,196700.0,"Cass County, Missouri",29,037,Cass County, Missouri
11.0,3.6,79855.0,64442.0,2304.0,3.8,7.1,182800.0,"Christian County, Missouri",29,043,Christian County, Missouri
17.0,3.5,70807.0,62213.0,940.0,3.9,9.2,160800.0,"Clinton County, Missouri",29,049,Clinton County, Missouri
12.0,7.7,55128.0,44380.0,2310.0,6.2,13.2,124400.0,"Crawford County, Missouri",29,055,Crawford County, Missouri
12.0,2.3,65551.0,52143.0,1187.0,10.5,8.4,114600.0,"Daviess County, Missouri",29,061,Daviess County, Missouri
0.0,4.2,59683.0,43714.0,1203.0,0.0,9.8,127300.0,"Douglas County, Missouri",29,067,Douglas County, Missouri
0.0,1.9,70985.0,56380.0,2014.0,7.4,6.6,136800.0,"Gasconade County, Missouri",29,073,Gasconade County, Missouri
0.0,4.7,63875.0,46885.0,1105.0,15.2,9.8,101100.0,"Grundy County, Missouri",29,079,Grundy County, Missouri
0.0,9.1,42290.0,33342.0,2874.0,4.3,11.0,81500.0,"Hickory County, Missouri",29,085,Hickory County, Missouri
0.0,4.4,50822.0,39482.0,2755.0,10.1,18.4,114600.0,"Howell County, Missouri",29,091,Howell County, Missouri
25.0,4.9,62198.0,49155.0,5325.0,3.3,12.3,124200.0,"Jasper County, Missouri",29,097,Jasper County, Missouri
3124.0,4.6,68362.0,56440.0,2417.0,4.6,6.8,163300.0,"Johnson County, Missouri",29,101,Johnson County, Missouri
30.0,2.9,77785.0,62076.0,2140.0,7.5,8.1,154300.0,"Lafayette County, Missouri",29,107,Lafayette County, Missouri
19.0,4.1,78169.0,70424.0,2003.0,8.6,8.3,165700.0,"Lincoln County, Missouri",29,113,Lincoln County, Missouri
20.0,4.3,57288.0,42876.0,1599.0,1.7,16.1,102200.0,"McDonald County, Missouri",29,119,McDonald County, Missouri
0.0,6.5,62236.0,48276.0,801.0,4.2,12.3,145400.0,"Maries County, Missouri",29,125,Maries County, Missouri
22.0,5.9,63637.0,47964.0,2490.0,3.6,9.9,140500.0,"Miller County, Missouri",29,131,Miller County, Missouri
2.0,2.0,55940.0,43422.0,1123.0,5.7,10.1,119200.0,"Monroe County, Missouri",29,137,Monroe County, Missouri
14.0,6.6,53266.0,40129.0,1328.0,6.5,17.8,77200.0,"New Madrid County, Missouri",29,143,New Madrid County, Missouri
0.0,4.1,43639.0,32766.0,1168.0,6.9,22.2,98600.0,"Oregon County, Missouri",29,149,Oregon County, Missouri
0.0,11.3,53556.0,34709.0,1522.0,10.7,23.6,88200.0,"Pemiscot County, Missouri",29,155,Pemiscot County, Missouri
0.0,4.2,44506.0,36229.0,1116.0,3.9,19.6,119900.0,"Shannon County, Missouri",29,203,Shannon County, Missouri
0.0,7.7,69336.0,51476.0,8564.0,5.9,8.6,185900.0,"Stone County, Missouri",29,209,Stone County, Missouri
13.0,6.4,52173.0,35758.0,1867.0,3.8,15.9,112600.0,"Texas County, Missouri",29,215,Texas County, Missouri
0.0,7.2,62264.0,42849.0,1802.0,2.5,16.4,97700.0,"Washington County, Missouri",29,221,Washington County, Missouri
2.0,2.1,60363.0,47500.0,462.0,19.9,13.2,71200.0,"Worth County, Missouri",29,227,Worth County, Missouri
673.0,5.8,65863.0,45782.0,33389.0,7.9,15.1,143700.0,"St. Louis city, Missouri",29,510,St. Louis city, Missouri
3612.0,4.4,73774.0,56483.0,30524.0,15.2,8.9,195000.0,"Bay County, Florida",12,005,Bay County, Florida
1307.0,5.9,88086.0,60922.0,121440.0,6.8,9.7,282400.0,"Broward County, Florida",12,011,Broward County, Florida
32.0,7.9,61717.0,45689.0,15601.0,12.4,10.1,144100.0,"Citrus County, Florida",12,017,Citrus County, Florida
48.0,8.8,65403.0,44818.0,3950.0,7.1,8.9,128800.0,"Columbia County, Florida",12,023,Columbia County, Florida
14462.0,5.3,78975.0,56769.0,43380.0,6.7,10.7,195600.0,"Duval County, Florida",12,031,Duval County, Florida
0.0,7.8,67519.0,48814.0,4073.0,32.6,16.1,193800.0,"Franklin County, Florida",12,037,Franklin County, Florida
0.0,10.6,55574.0,39709.0,2240.0,4.5,10.7,72100.0,"Glades County, Florida",12,043,Glades County, Florida
0.0,8.1,60964.0,40165.0,1795.0,4.3,18.2,94100.0,"Hardee County, Florida",12,049,Hardee County, Florida
0.0,8.4,63700.0,43708.0,13198.0,8.6,12.0,120500.0,"Highlands County, Florida",12,055,Highlands County, Florida
456.0,6.3,89886.0,57945.0,20226.0,23.4,5.8,220700.0,"Indian River County, Florida",12,061,Indian River County, Florida
36.0,10.7,58204.0,51734.0,1029.0,2.4,16.7,100600.0,"Lafayette County, Florida",12,067,Lafayette County, Florida
341.0,6.3,77493.0,54675.0,14811.0,6.0,9.8,212900.0,"Leon County, Florida",12,073,Leon County, Florida
0.0,8.2,52513.0,39121.0,981.0,3.2,15.9,83700.0,"Liberty County, Florida",12,077,Liberty County, Florida
175.0,6.9,64245.0,46587.0,25063.0,7.0,10.7,151700.0,"Marion County, Florida",12,083,Marion County, Florida
1464.0,3.4,105568.0,72012.0,20965.0,19.7,6.5,558100.0,"Monroe County, Florida",12,087,Monroe County, Florida
0.0,5.3,63077.0,46097.0,4133.0,4.9,12.9,116500.0,"Okeechobee County, Florida",12,093,Okeechobee County, Florida
0.0,0.4,59641.0,48500.0,64.0,12.3,6.9,129200.0,"Arthur County, Nebraska",31,005,Arthur County, Nebraska
2.0,1.4,77628.0,60094.0,373.0,3.4,4.6,131700.0,"Boone County, Nebraska",31,011,Boone County, Nebraska
0.0,0.8,62261.0,41979.0,521.0,18.3,8.5,85100.0,"Brown County, Nebraska",31,017,Brown County, Nebraska
2.0,1.5,78764.0,59232.0,679.0,1.9,7.0,127200.0,"Butler County, Nebraska",31,023,Butler County, Nebraska
28.0,6.7,59060.0,46178.0,1417.0,13.4,10.4,135000.0,"Wadena County, Minnesota",27,159,Wadena County, Minnesota
0.0,3.5,72698.0,56135.0,398.0,2.4,6.4,139200.0,"Chase County, Nebraska",31,029,Chase County, Nebraska
18.0,3.3,72753.0,63686.0,432.0,4.4,5.8,102500.0,"Clay County, Nebraska",31,035,Clay County, Nebraska
10.0,2.9,72406.0,59202.0,404.0,5.6,1.8,129100.0,"Cuming County, Nebraska",31,039,Cuming County, Nebraska
5.0,1.8,60159.0,49379.0,684.0,10.2,8.9,125200.0,"Dawes County, Nebraska",31,045,Dawes County, Nebraska
10.0,1.9,76467.0,57243.0,335.0,1.0,6.4,100000.0,"Dixon County, Nebraska",31,051,Dixon County, Nebraska
0.0,1.1,61527.0,49211.0,256.0,11.0,8.7,76900.0,"Dundy County, Nebraska",31,057,Dundy County, Nebraska
4.0,4.9,66944.0,59250.0,433.0,6.3,9.8,111100.0,"Frontier County, Nebraska",31,063,Frontier County, Nebraska
15.0,2.0,68071.0,42076.0,329.0,0.9,7.7,77100.0,"Garden County, Nebraska",31,069,Garden County, Nebraska
2.0,0.9,56639.0,43625.0,119.0,0.0,10.1,72500.0,"Grant County, Nebraska",31,075,Grant County, Nebraska
10.0,3.2,81845.0,68649.0,522.0,9.2,1.7,163900.0,"Hamilton County, Nebraska",31,081,Hamilton County, Nebraska
0.0,4.1,61278.0,42509.0,5795.0,11.3,11.6,138500.0,"Cherokee County, Alabama",01,019,Cherokee County, Alabama
0.0,6.1,66434.0,52141.0,2757.0,5.9,13.3,104500.0,"Chilton County, Alabama",01,021,Chilton County, Alabama
0.0,6.5,53709.0,36634.0,2080.0,1.4,18.4,75900.0,"Choctaw County, Alabama",01,023,Choctaw County, Alabama
13.0,11.6,59803.0,37345.0,3490.0,4.4,18.6,106600.0,"Clarke County, Alabama",01,025,Clarke County, Alabama
0.0,5.4,62634.0,42678.0,1679.0,9.4,12.6,116100.0,"Clay County, Alabama",01,027,Clay County, Alabama
48.0,3.3,60254.0,46320.0,1024.0,5.6,8.6,118700.0,"Cleburne County, Alabama",01,029,Cleburne County, Alabama
1177.0,5.5,70669.0,56799.0,3362.0,8.6,11.7,153700.0,"Coffee County, Alabama",01,031,Coffee County, Alabama
47.0,4.0,60264.0,47962.0,4930.0,9.9,11.7,125400.0,"Colbert County, Alabama",01,033,Colbert County, Alabama
0.0,7.9,49693.0,35444.0,2618.0,18.0,10.3,83900.0,"Conecuh County, Alabama",01,035,Conecuh County, Alabama
26.0,2.6,58927.0,43571.0,2599.0,3.5,8.4,89200.0,"Coosa County, Alabama",01,037,Coosa County, Alabama
51.0,4.0,64930.0,42611.0,1823.0,10.8,8.2,84400.0,"Crenshaw County, Alabama",01,041,Crenshaw County, Alabama
23.0,5.0,62592.0,48388.0,6323.0,5.7,9.8,135200.0,"Cullman County, Alabama",01,043,Cullman County, Alabama
0.0,10.4,46306.0,33317.0,5018.0,5.4,21.3,84100.0,"Dallas County, Alabama",01,047,Dallas County, Alabama
32.0,4.5,58198.0,42267.0,5059.0,6.0,15.3,113600.0,"DeKalb County, Alabama",01,049,DeKalb County, Alabama
0.0,10.1,48165.0,35558.0,3687.0,7.8,17.0,100800.0,"Escambia County, Alabama",01,053,Escambia County, Alabama
20.0,5.7,61229.0,44934.0,9040.0,8.5,12.7,124400.0,"Etowah County, Alabama",01,055,Etowah County, Alabama
0.0,4.8,55229.0,41174.0,3065.0,11.3,16.2,103000.0,"Franklin County, Alabama",01,059,Franklin County, Alabama
0.0,12.7,38224.0,26688.0,1953.0,0.5,31.8,76200.0,"Greene County, Alabama",01,063,Greene County, Alabama
12.0,9.1,50342.0,30793.0,2357.0,0.0,17.4,91500.0,"Hale County, Alabama",01,065,Hale County, Alabama
226.0,5.6,69728.0,49069.0,8014.0,11.7,12.6,141800.0,"Houston County, Alabama",01,069,Houston County, Alabama
5.0,5.2,57723.0,42578.0,4768.0,3.3,14.5,107900.0,"Jackson County, Alabama",01,071,Jackson County, Alabama
2.0,5.1,53482.0,42688.0,1779.0,16.6,10.1,95400.0,"Lamar County, Alabama",01,075,Lamar County, Alabama
118.0,4.7,66737.0,48428.0,6759.0,5.5,8.8,149500.0,"Lauderdale County, Alabama",01,077,Lauderdale County, Alabama
601.0,4.7,74869.0,52930.0,9525.0,8.3,10.5,173700.0,"Lee County, Alabama",01,081,Lee County, Alabama
0.0,10.5,49686.0,33634.0,1038.0,4.4,19.8,66500.0,"Lowndes County, Alabama",01,085,Lowndes County, Alabama
56.0,10.9,53763.0,35450.0,2719.0,5.5,17.1,82400.0,"Macon County, Alabama",01,087,Macon County, Alabama
0.0,6.9,57849.0,33029.0,2878.0,5.8,13.1,82200.0,"Marengo County, Alabama",01,091,Marengo County, Alabama
3.0,6.2,53854.0,40978.0,2974.0,17.7,12.5,87700.0,"Marion County, Alabama",01,093,Marion County, Alabama
911.0,5.6,67142.0,49625.0,26764.0,6.5,13.1,138400.0,"Mobile County, Alabama",01,097,Mobile County, Alabama
0.0,13.5,52097.0,31969.0,3401.0,8.6,18.6,100900.0,"Monroe County, Alabama",01,099,Monroe County, Alabama
43.0,4.8,70835.0,52923.0,5860.0,7.5,12.3,143900.0,"Morgan County, Alabama",01,103,Morgan County, Alabama
26.0,8.5,58575.0,40362.0,1889.0,3.0,18.7,100000.0,"Pickens County, Alabama",01,107,Pickens County, Alabama
109.0,4.9,61289.0,39218.0,4541.0,20.2,10.7,131600.0,"Pike County, Alabama",01,109,Pike County, Alabama
1274.0,5.6,57400.0,42208.0,4218.0,11.9,16.3,126300.0,"Russell County, Alabama",01,113,Russell County, Alabama
