fips,% active duty,% unemployed,Yearly Income
01003,,0.04597701149425287,44945.897849462366
01015,0.0007496251874062968,0.07256235827664399,30420.610091743118
01073,0.002059496567505721,0.05985037406483791,42082.934363799286
01089,0.0018714909544603866,0.07492354740061162,42872.903803131994
01097,0.0016806722689075631,0.09375,35310.10691823899
01117,,0.014705882352941178,59305.3024691358
01125,,0.07459207459207459,32614.572176949943
02020,0.015641802717763224,0.06202686202686203,45683.94548227221
04003,,0.07258064516129033,27560.024193548386
04013,0.0015812431842966194,0.043344087529807826,42855.21058898965
04015,,0.02,33134.67886178862
04019,0.002622553964091184,0.05638474295190713,36916.81196711327
04021,0.0022988505747126436,0.051181102362204724,39863.95956607495
04025,0.0005081300813008131,0.06081081081081081,36304.07819148936
04027,0.05678670360110803,0.08053691275167785,37642.24803149606
05119,0.00949367088607595,0.03142857142857143,37557.74115456238
06001,0.0008529512111907199,0.047099869167030094,46800.97551591466
06007,0.000741839762611276,0.05058365758754864,33555.64906490649
06013,0.0016778523489932886,0.058004640371229696,49833.63219741481
06017,,0.04310344827586207,48058.545317220545
06019,0.003988035892323031,0.09973753280839895,34940.71186440678
06025,0.01718213058419244,0.060240963855421686,35775.4525862069
06029,0.004392386530014641,0.09418837675350701,38856.00739418664
06037,0.0011330527678860473,0.05569941857624469,38666.9679415627
06039,,0.058823529411764705,43300.081280788174
06041,,0.025641025641025644,53509.304945054944
06047,,0.06946983546617916,42243.73924380704
06053,0.03851010101010101,0.11111111111111109,37635.340948275865
06055,,,50937.10625
06059,0.0008563110121596164,0.03449820788530466,43379.893453573815
06061,,0.043859649122807015,52567.68453427065
06065,0.0033003300330033004,0.023809523809523805,45080.224731182796
06067,0.0020579660435602813,0.06044203879115923,42786.942866578596
06071,0.00044583147570218456,0.052995391705069124,42101.37280366692
06073,0.009246456965088143,0.03615872270486029,44600.95383308157
06075,0.001369487811558477,0.0840534171249018,38399.320479862894
06077,,0.08111533586818757,41408.80928923294
06079,,0.04656319290465632,47235.39024390244
06081,,0.03051643192488263,52334.70521172638
06083,,0.04895104895104895,31850.806553911207
06085,0.0006467259498787389,0.06177296430004011,45863.49940215225
06087,,0.08585858585858586,35960.71356783919
06095,0.003395585738539898,0.03278688524590164,49208.354740061164
06097,0.0005068423720223011,0.042723631508678236,50723.950148075026
06099,,0.04924760601915185,37443.01058710298
06107,,0.06159420289855073,32613.646329365078
06111,0.0040941658137154556,0.06473594548551959,48996.28901329601
06113,0.004410143329658214,0.04891304347826087,47978.74098671727
08005,0.0035799522673031024,0.030280090840272524,45895.60562987737
08013,,0.04907584448693435,45875.58804238143
08031,0.0007092198581560284,0.05536332179930796,37940.94577553594
08035,0.001736111111111111,0.014336917562724014,63601.854838709674
08041,0.03340058282896212,0.0459837019790454,46764.517366720516
08059,0.0003081664098613251,0.04386617100371747,53213.24007103649
08069,0.0010893246187363835,0.05620805369127517,44147.96303377948
08101,,0.07172995780590717,43552.426016260164
08123,,0.059415911379657606,42065.61774090619
10001,0.009902991107518189,0.05327650506126798,41511.09925026776
10003,0.002056581059390048,0.0345899202810431,47948.26060848679
10005,0.00046097111247695143,0.032613688562241616,41608.98540020612
11001,0.002065049044914817,0.07349169175867068,37151.834430604984
12001,,0.017587939698492462,38340.67881355932
12005,0.001953125,0.03508771929824561,37676.69347133758
12009,0.002450229709035222,0.026976744186046512,47924.0270096463
12011,0.0005162622612287042,0.03927068723702665,42162.68322082931
12015,,0.046875,43957.41445783133
12019,0.028634361233480173,0.07027027027027027,47136.97328244275
12021,,0.05132192846034215,44209.9501965924
12033,0.011547344110854504,0.013986013986013986,44991.8198757764
12053,0.0032258064516129032,0.04411764705882353,37928.6289009498
12057,0.0022241231822070144,0.036739864864864864,41220.66591639871
12061,,0.05263157894736842,29046.655737704918
12069,,0.037825059101654845,42876.81656804734
12071,,0.022637795275590553,39183.33177860697
12081,,0.023809523809523808,46666.239784946236
12083,0.0005241090146750524,0.05299145299145299,35894.68448275862
12086,0.0018802883108743338,0.03425309229305423,33636.94244186047
12091,0.013333333333333334,0.013544018058690745,41957.23347107438
12095,0.0019541659264523006,0.050222222222222224,38157.90106692532
12097,0.0014749262536873156,0.06728971962616823,41667.3
12099,0.0008278145695364238,0.039303079416531606,44757.82803254438
12101,0.0034550839091806516,0.053811659192825115,39171.29608695652
12103,,0.040279269602577876,41647.49531868923
12105,0.0014030164854437039,0.02564102564102564,36568.66509433962
12109,,0.014705882352941176,44741.907216494845
12113,0.02631578947368421,0.05172413793103448,38419.0459770115
12115,,0.031331592689295036,41541.70631578947
12117,,0.042505592841163314,43723.30672268908
12127,,0.0625,37236.19923857868
13057,,0.05940594059405941,50643.29104477612
13063,0.006161971830985915,0.02588235294117647,35988.25047080979
13067,0.003896103896103896,0.03296703296703297,44334.45140032949
13089,,0.030989272943980933,38493.48910200523
13121,0.0025150905432595573,0.039190897597977246,40044.89704480457
13135,0.002029220779220779,0.05985915492957746,46831.94596131968
13151,,,35635.245762711864
13153,,0.06779661016949153,24542.182926829268
15001,,0.027932960893854747,40935.33486238532
15003,0.015418597600589026,0.031682231942309964,47465.837618809404
16055,,0.06506849315068493,37869.681818181816
17091,,0.054878048780487805,46742.82421875
17099,,0.06930693069306931,42800.70802919708
17111,,0.014705882352941176,53639.959064327486
17113,,0.034482758620689655,48085.317142857144
17115,,0.029350104821802937,39777.12858783008
17119,,0.09482758620689655,39455.13190184049
17163,0.00477326968973747,0.03932584269662921,48388.72175732218
17179,,0.052631578947368425,46345.820512820515
18057,,0.0327653997378768,60400.28701825558
18063,,0.036585365853658534,42403.38811188811
18081,,0.008849557522123894,52261.5
18089,,0.06224489795918367,37187.85640584695
18091,,0.05818181818181818,37160.29958246346
18095,,0.04,33997.80136986302
18127,0.0018467220683287167,0.07451923076923077,49654.576822916664
18141,,0.06621621621621622,35411.205936920225
19013,,0.05952380952380952,45634.048739495796
19103,,0.06845238095238096,38179.44382022472
19113,0.0016038492381716118,0.07022749752720081,44155.30456535335
19153,0.0032916392363396972,0.04806201550387597,47403.44073139975
19163,0.0008760402978537013,0.02768903088391906,52341.281076801264
20045,,0.07142857142857142,43769.45238095238
20173,0.003249390739236393,0.08196721311475409,33922.66118047673
20177,0.003913894324853229,0.09887005649717515,29469.067479674795
21067,,0.04602510460251046,39581.6757925072
21111,,0.05333333333333334,37094.920994475135
21117,,0.02666666666666667,49270.67738359202
22019,0.001694915254237288,0.08869179600886919,38900.564779874214
22033,0.0014402304368698992,0.04456094364351245,45636.684782608696
22051,0.0013236267372600927,0.03669724770642202,37659.65844062947
22071,0.003401360544217687,0.055248618784530384,25606.768571428573
22073,0.003754693366708385,0.10996563573883161,28130.69458128079
22103,,0.009009009009009009,50188.27358490566
23011,0.0034834535954217467,0.042765502494654314,39528.06938483548
24003,0.008920606601248885,0.04428904428904429,54819.3313840156
24005,,0.026586620926243566,44044.94149236857
24013,,0.035269709543568464,52413.08373590982
24017,0.01932367149758454,0.0213903743315508,53169.78313253012
24021,,0.02222222222222222,55763.352893890675
24025,0.003300330033003301,0.03222094361334868,49611.200564971754
24027,0.006611570247933884,0.030075187969924814,55162.08321167883
24031,0.003121998078770413,0.0403371462974112,52971.2981530343
24033,0.0036095417451349654,0.047105788423153695,47190.42457180501
24043,,0.03642384105960265,42044.91502590674
26005,,,45897.106837606836
26021,,0.07327586206896551,41488.48976109215
26049,,0.040498442367601244,46500.8795
26075,,0.06472491909385113,41064.1194105691
26081,,0.07068607068607069,43952.80731707317
26099,0.00036075036075036075,0.04399808703969393,47710.282223932285
26115,0.004866180048661801,0.02531645569620253,44376.031746031746
26121,,0.033816425120772944,38241.14896373057
26125,,0.08038976857490865,46084.88108882521
26139,,0.0670391061452514,54509.64070351759
26145,,0.04545454545454545,34279.82121212121
26147,,0.04,61845.604651162794
26161,,0.03663003663003663,45935.95576923077
26163,,0.10591603053435114,37217.3708499336
27003,0.0013556258472661546,0.04569606801275239,55023.17655367232
27037,0.001362769146906514,0.04111842105263159,50098.986829944544
27053,0.0003945291951604418,0.04610251744009706,43414.464923469386
27123,0.002477291494632535,0.057811424638678596,45282.3682531894
27137,0.002188183807439825,0.0649171270718232,46670.94335664336
27163,0.0015384615384615385,0.054481546572934976,56791.170534458506
29019,,0.031578947368421054,42461.254601226996
29047,,0.03678929765886288,57718.25956284153
29095,0.0026642984014209592,0.05335255948089402,45731.03310197544
29099,,0.045714285714285714,50736.63896103896
29189,0.0007710100231303007,0.04834198961246504,46681.06529781724
30111,,0.022222222222222223,40667.058043117744
31109,0.0015906680805938495,0.036825396825396824,41322.86702586207
31153,0.010899182561307902,0.0243161094224924,46605.94736842105
32003,0.0010894093844836979,0.04180361544782252,43124.82932288752
32031,,0.023032629558541268,46982.15582124657
34001,0.0160857908847185,0.022727272727272728,38788.6875
34003,0.0007388252678241596,0.028810895756940808,51364.30599078341
34005,,0.043852106620808254,52077.86723856209
34007,0.0002875215641173088,0.039473684210526314,46568.24741081703
34009,,,49999.5
34011,0.008356545961002786,0.04513888888888889,37562.39192139738
34013,0.0009571667863125148,0.04973118279569892,39875.676859504136
34017,0.0008223684210526315,0.08734270910436713,38143.22508851796
34019,,0.03987730061349693,61045.555776892434
34021,,0.04918032786885246,47447.97214217099
34023,,0.04708520179372197,50203.00163532297
34025,0.0009675858732462507,0.0499691548426897,52423.03914327917
34027,,0.036297640653357534,58370.9101010101
34029,0.001665741254858412,0.03676470588235294,48605.89343786295
